Name,YT Scope Project,
File,C:\Users\Banan\mas247\mas247_olje\StepResponsePlot.csv,
Starttime of export,133437580216110000,Monday, November 6, 2023,16:27:01.611
Endtime of export,133437583732510000,Monday, November 6, 2023,16:32:53.251


Name,Level_Transmitter_2,Name,Pressure_Differencial_Transmitter_1
SymbolComment,,SymbolComment,
Data-Type,INT16,Data-Type,INT16
SampleTime[ms],10,SampleTime[ms],10
VariableSize,2,VariableSize,2
SymbolBased,True,SymbolBased,True
IndexGroup,61472,IndexGroup,61472
IndexOffset,385156,IndexOffset,385160
SymbolName,MAIN.Level_Transmitter_2,SymbolName,MAIN.Pressure_Differencial_Transmitter_1
NetID,5.112.67.239.1.1,NetID,5.112.67.239.1.1
Port,851,Port,851
Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0

59110,53,59110,7168
59120,56,59120,7168
59130,56,59130,7167
59140,53,59140,7168
59150,49,59150,7169
59160,51,59160,7168
59170,53,59170,7168
59180,55,59180,7168
59190,55,59190,7169
59200,53,59200,7174
59210,52,59210,7175
59220,53,59220,7176
59230,58,59230,7174
59240,56,59240,7172
59250,51,59250,7176
59260,49,59260,7179
59270,48,59270,7180
59280,49,59280,7184
59290,51,59290,7182
59300,52,59300,7180
59310,60,59310,7184
59320,56,59320,7183
59330,49,59330,7187
59340,53,59340,7186
59350,56,59350,7182
59360,56,59360,7183
59370,53,59370,7183
59380,53,59380,7183
59390,93,59390,7188
59400,156,59400,7188
59410,178,59410,7188
59420,178,59420,7191
59430,179,59430,7187
59440,176,59440,7191
59450,175,59450,7192
59460,174,59460,7191
59470,174,59470,7190
59480,174,59480,7187
59490,171,59490,7190
59500,174,59500,7191
59510,174,59510,7192
59520,174,59520,7194
59530,180,59530,7188
59540,178,59540,7192
59550,175,59550,7202
59560,176,59560,7200
59570,172,59570,7194
59580,176,59580,7194
59590,179,59590,7195
59600,175,59600,7195
59610,174,59610,7198
59620,174,59620,7198
59630,172,59630,7199
59640,176,59640,7198
59650,183,59650,7202
59660,180,59660,7200
59670,176,59670,7199
59680,176,59680,7203
59690,174,59690,7200
59700,176,59700,7199
59710,176,59710,7200
59720,178,59720,7198
59730,178,59730,7199
59740,176,59740,7204
59750,179,59750,7206
59760,179,59760,7203
59770,179,59770,7202
59780,180,59780,7206
59790,179,59790,7210
59800,172,59800,7211
59810,172,59810,7210
59820,176,59820,7206
59830,176,59830,7203
59840,176,59840,7207
59850,175,59850,7210
59860,175,59860,7207
59870,174,59870,7207
59880,171,59880,7206
59890,176,59890,7206
59900,178,59900,7210
59910,179,59910,7211
59920,178,59920,7211
59930,175,59930,7213
59940,178,59940,7210
59950,174,59950,7211
59960,174,59960,7210
59970,174,59970,7209
59980,174,59980,7211
59990,175,59990,7214
60000,175,60000,7213
60010,176,60010,7214
60020,175,60020,7213
60030,175,60030,7207
60040,175,60040,7210
60050,175,60050,7213
60060,175,60060,7215
60070,176,60070,7221
60080,179,60080,7215
60090,179,60090,7214
60100,178,60100,7217
60110,176,60110,7217
60120,176,60120,7214
60130,172,60130,7215
60140,171,60140,7221
60150,174,60150,7221
60160,176,60160,7218
60170,176,60170,7219
60180,175,60180,7223
60190,175,60190,7219
60200,176,60200,7219
60210,178,60210,7225
60220,179,60220,7223
60230,178,60230,7223
60240,178,60240,7222
60250,180,60250,7222
60260,179,60260,7225
60270,176,60270,7221
60280,176,60280,7221
60290,180,60290,7226
60300,178,60300,7225
60310,175,60310,7222
60320,179,60320,7222
60330,179,60330,7223
60340,174,60340,7226
60350,174,60350,7226
60360,174,60360,7226
60370,175,60370,7223
60380,180,60380,7223
60390,178,60390,7227
60400,172,60400,7226
60410,175,60410,7225
60420,178,60420,7229
60430,178,60430,7230
60440,179,60440,7227
60450,176,60450,7231
60460,174,60460,7230
60470,176,60470,7231
60480,174,60480,7231
60490,175,60490,7229
60500,176,60500,7231
60510,175,60510,7233
60520,176,60520,7233
60530,176,60530,7233
60540,174,60540,7237
60550,174,60550,7241
60560,178,60560,7238
60570,176,60570,7233
60580,172,60580,7234
60590,174,60590,7234
60600,176,60600,7233
60610,178,60610,7237
60620,176,60620,7235
60630,174,60630,7234
60640,176,60640,7237
60650,178,60650,7234
60660,176,60660,7235
60670,176,60670,7234
60680,176,60680,7234
60690,183,60690,7239
60700,183,60700,7239
60710,179,60710,7237
60720,178,60720,7239
60730,178,60730,7239
60740,178,60740,7241
60750,175,60750,7245
60760,178,60760,7243
60770,179,60770,7243
60780,175,60780,7242
60790,175,60790,7242
60800,176,60800,7245
60810,175,60810,7243
60820,176,60820,7241
60830,175,60830,7238
60840,176,60840,7245
60850,179,60850,7246
60860,178,60860,7242
60870,178,60870,7246
60880,178,60880,7249
60890,176,60890,7246
60900,179,60900,7249
60910,176,60910,7245
60920,174,60920,7242
60930,174,60930,7249
60940,174,60940,7252
60950,178,60950,7257
60960,178,60960,7261
60970,175,60970,7260
60980,180,60980,7260
60990,182,60990,7265
61000,178,61000,7269
61010,175,61010,7269
61020,178,61020,7270
61030,180,61030,7270
61040,178,61040,7272
61050,179,61050,7276
61060,179,61060,7276
61070,179,61070,7273
61080,179,61080,7276
61090,178,61090,7277
61100,179,61100,7278
61110,176,61110,7282
61120,171,61120,7282
61130,171,61130,7281
61140,176,61140,7284
61150,178,61150,7289
61160,175,61160,7295
61170,175,61170,7296
61180,178,61180,7295
61190,176,61190,7296
61200,174,61200,7299
61210,175,61210,7299
61220,176,61220,7299
61230,175,61230,7301
61240,178,61240,7305
61250,178,61250,7304
61260,174,61260,7301
61270,175,61270,7308
61280,178,61280,7307
61290,178,61290,7305
61300,179,61300,7311
61310,182,61310,7309
61320,178,61320,7312
61330,171,61330,7315
61340,172,61340,7315
61350,171,61350,7315
61360,175,61360,7316
61370,178,61370,7317
61380,174,61380,7315
61390,174,61390,7316
61400,179,61400,7323
61410,178,61410,7323
61420,176,61420,7323
61430,175,61430,7324
61440,176,61440,7324
61450,178,61450,7328
61460,175,61460,7332
61470,178,61470,7334
61480,178,61480,7334
61490,178,61490,7331
61500,176,61500,7332
61510,174,61510,7335
61520,176,61520,7334
61530,176,61530,7339
61540,176,61540,7342
61550,178,61550,7339
61560,175,61560,7340
61570,179,61570,7339
61580,180,61580,7338
61590,178,61590,7343
61600,175,61600,7347
61610,175,61610,7347
61620,178,61620,7346
61630,176,61630,7342
61640,179,61640,7344
61650,179,61650,7348
61660,176,61660,7346
61670,176,61670,7347
61680,178,61680,7351
61690,176,61690,7355
61700,175,61700,7356
61710,178,61710,7352
61720,178,61720,7350
61730,180,61730,7354
61740,180,61740,7354
61750,180,61750,7355
61760,178,61760,7358
61770,180,61770,7358
61780,182,61780,7362
61790,179,61790,7363
61800,176,61800,7361
61810,174,61810,7361
61820,176,61820,7359
61830,176,61830,7359
61840,180,61840,7361
61850,182,61850,7359
61860,179,61860,7361
61870,178,61870,7363
61880,179,61880,7365
61890,178,61890,7369
61900,172,61900,7369
61910,174,61910,7367
61920,176,61920,7369
61930,174,61930,7366
61940,176,61940,7369
61950,176,61950,7371
61960,178,61960,7367
61970,178,61970,7370
61980,176,61980,7374
61990,178,61990,7367
62000,175,62000,7367
62010,176,62010,7369
62020,183,62020,7367
62030,178,62030,7369
62040,175,62040,7370
62050,178,62050,7374
62060,179,62060,7375
62070,180,62070,7377
62080,179,62080,7381
62090,179,62090,7378
62100,221,62100,7375
62110,279,62110,7374
62120,296,62120,7377
62130,296,62130,7378
62140,295,62140,7381
62150,290,62150,7382
62160,290,62160,7385
62170,295,62170,7382
62180,296,62180,7382
62190,298,62190,7386
62200,296,62200,7385
62210,296,62210,7381
62220,298,62220,7382
62230,295,62230,7383
62240,295,62240,7383
62250,295,62250,7383
62260,294,62260,7383
62270,292,62270,7385
62280,291,62280,7386
62290,291,62290,7386
62300,296,62300,7383
62310,298,62310,7383
62320,298,62320,7385
62330,298,62330,7383
62340,294,62340,7385
62350,294,62350,7387
62360,294,62360,7387
62370,294,62370,7390
62380,295,62380,7390
62390,296,62390,7389
62400,298,62400,7389
62410,292,62410,7389
62420,296,62420,7389
62430,302,62430,7387
62440,298,62440,7390
62450,296,62450,7389
62460,296,62460,7386
62470,292,62470,7387
62480,294,62480,7390
62490,296,62490,7393
62500,296,62500,7390
62510,298,62510,7391
62520,298,62520,7394
62530,298,62530,7393
62540,295,62540,7394
62550,294,62550,7393
62560,300,62560,7391
62570,302,62570,7393
62580,295,62580,7391
62590,291,62590,7395
62600,295,62600,7395
62610,299,62610,7393
62620,298,62620,7394
62630,295,62630,7393
62640,295,62640,7397
62650,295,62650,7401
62660,290,62660,7397
62670,290,62670,7393
62680,291,62680,7393
62690,290,62690,7398
62700,294,62700,7404
62710,294,62710,7402
62720,296,62720,7398
62730,299,62730,7398
62740,296,62740,7397
62750,295,62750,7402
62760,298,62760,7406
62770,298,62770,7402
62780,298,62780,7401
62790,299,62790,7402
62800,298,62800,7405
62810,298,62810,7408
62820,298,62820,7409
62830,296,62830,7404
62840,299,62840,7405
62850,299,62850,7405
62860,295,62860,7404
62870,296,62870,7405
62880,295,62880,7402
62890,294,62890,7406
62900,291,62900,7408
62910,294,62910,7404
62920,298,62920,7404
62930,294,62930,7406
62940,294,62940,7406
62950,295,62950,7408
62960,298,62960,7409
62970,299,62970,7404
62980,298,62980,7409
62990,295,62990,7412
63000,294,63000,7410
63010,296,63010,7417
63020,298,63020,7418
63030,300,63030,7416
63040,302,63040,7414
63050,296,63050,7413
63060,296,63060,7417
63070,294,63070,7417
63080,291,63080,7416
63090,294,63090,7417
63100,316,63100,7416
63110,381,63110,7418
63120,420,63120,7416
63130,419,63130,7417
63140,420,63140,7418
63150,420,63150,7416
63160,418,63160,7418
63170,414,63170,7422
63180,416,63180,7421
63190,418,63190,7418
63200,419,63200,7417
63210,423,63210,7416
63220,420,63220,7420
63230,419,63230,7422
63240,419,63240,7418
63250,419,63250,7418
63260,422,63260,7418
63270,419,63270,7418
63280,418,63280,7424
63290,419,63290,7426
63300,420,63300,7424
63310,420,63310,7425
63320,414,63320,7429
63330,414,63330,7429
63340,419,63340,7428
63350,418,63350,7428
63360,418,63360,7425
63370,419,63370,7425
63380,415,63380,7428
63390,412,63390,7428
63400,412,63400,7424
63410,414,63410,7424
63420,418,63420,7428
63430,416,63430,7428
63440,414,63440,7432
63450,414,63450,7430
63460,416,63460,7430
63470,418,63470,7432
63480,416,63480,7429
63490,414,63490,7432
63500,418,63500,7430
63510,420,63510,7428
63520,415,63520,7430
63530,416,63530,7429
63540,418,63540,7430
63550,419,63550,7430
63560,416,63560,7429
63570,411,63570,7432
63580,415,63580,7433
63590,419,63590,7435
63600,422,63600,7436
63610,418,63610,7439
63620,416,63620,7437
63630,418,63630,7433
63640,416,63640,7433
63650,416,63650,7440
63660,418,63660,7440
63670,419,63670,7437
63680,419,63680,7436
63690,420,63690,7437
63700,423,63700,7439
63710,422,63710,7439
63720,416,63720,7436
63730,416,63730,7436
63740,416,63740,7439
63750,419,63750,7440
63760,418,63760,7445
63770,416,63770,7447
63780,418,63780,7448
63790,418,63790,7447
63800,419,63800,7439
63810,418,63810,7441
63820,416,63820,7444
63830,414,63830,7443
63840,414,63840,7444
63850,418,63850,7443
63860,420,63860,7443
63870,418,63870,7448
63880,415,63880,7445
63890,416,63890,7441
63900,416,63900,7444
63910,419,63910,7443
63920,422,63920,7447
63930,418,63930,7451
63940,414,63940,7449
63950,415,63950,7451
63960,420,63960,7451
63970,418,63970,7449
63980,411,63980,7451
63990,411,63990,7452
64000,418,64000,7449
64010,419,64010,7449
64020,416,64020,7449
64030,419,64030,7448
64040,423,64040,7456
64050,416,64050,7456
64060,412,64060,7451
64070,416,64070,7451
64080,415,64080,7448
64090,419,64090,7448
64100,423,64100,7449
64110,419,64110,7452
64120,418,64120,7455
64130,418,64130,7456
64140,418,64140,7457
64150,416,64150,7457
64160,414,64160,7452
64170,416,64170,7452
64180,415,64180,7456
64190,412,64190,7456
64200,414,64200,7460
64210,416,64210,7456
64220,420,64220,7456
64230,416,64230,7465
64240,414,64240,7461
64250,415,64250,7457
64260,418,64260,7460
64270,418,64270,7459
64280,418,64280,7455
64290,418,64290,7451
64300,414,64300,7457
64310,415,64310,7463
64320,418,64320,7461
64330,414,64330,7464
64340,412,64340,7460
64350,418,64350,7460
64360,418,64360,7464
64370,415,64370,7460
64380,416,64380,7465
64390,415,64390,7467
64400,418,64400,7463
64410,419,64410,7463
64420,415,64420,7464
64430,418,64430,7460
64440,418,64440,7467
64450,416,64450,7471
64460,418,64460,7465
64470,414,64470,7464
64480,412,64480,7467
64490,415,64490,7469
64500,414,64500,7467
64510,416,64510,7465
64520,418,64520,7465
64530,415,64530,7464
64540,416,64540,7463
64550,415,64550,7465
64560,412,64560,7471
64570,415,64570,7467
64580,415,64580,7467
64590,415,64590,7468
64600,414,64600,7467
64610,415,64610,7468
64620,419,64620,7468
64630,418,64630,7469
64640,419,64640,7471
64650,416,64650,7469
64660,412,64660,7464
64670,415,64670,7465
64680,418,64680,7469
64690,416,64690,7468
64700,416,64700,7472
64710,420,64710,7478
64720,422,64720,7475
64730,419,64730,7472
64740,418,64740,7479
64750,418,64750,7484
64760,412,64760,7483
64770,412,64770,7476
64780,416,64780,7475
64790,419,64790,7478
64800,419,64800,7476
64810,415,64810,7475
64820,416,64820,7475
64830,414,64830,7478
64840,415,64840,7478
64850,419,64850,7480
64860,415,64860,7482
64870,415,64870,7476
64880,416,64880,7476
64890,415,64890,7478
64900,416,64900,7475
64910,416,64910,7478
64920,414,64920,7480
64930,415,64930,7478
64940,419,64940,7482
64950,422,64950,7480
64960,414,64960,7479
64970,408,64970,7482
64980,416,64980,7482
64990,416,64990,7484
65000,414,65000,7486
65010,464,65010,7484
65020,526,65020,7483
65030,539,65030,7487
65040,536,65040,7484
65050,535,65050,7482
65060,534,65060,7483
65070,532,65070,7486
65080,538,65080,7486
65090,540,65090,7486
65100,542,65100,7488
65110,539,65110,7490
65120,535,65120,7488
65130,536,65130,7486
65140,534,65140,7488
65150,534,65150,7491
65160,535,65160,7487
65170,535,65170,7488
65180,534,65180,7488
65190,538,65190,7486
65200,536,65200,7491
65210,534,65210,7492
65220,536,65220,7491
65230,540,65230,7491
65240,543,65240,7491
65250,542,65250,7492
65260,538,65260,7491
65270,532,65270,7494
65280,534,65280,7496
65290,532,65290,7494
65300,531,65300,7490
65310,536,65310,7490
65320,538,65320,7491
65330,539,65330,7492
65340,540,65340,7495
65350,539,65350,7496
65360,536,65360,7496
65370,536,65370,7495
65380,536,65380,7498
65390,538,65390,7500
65400,536,65400,7502
65410,538,65410,7499
65420,538,65420,7499
65430,538,65430,7499
65440,536,65440,7496
65450,536,65450,7498
65460,538,65460,7498
65470,538,65470,7499
65480,538,65480,7499
65490,538,65490,7498
65500,540,65500,7498
65510,536,65510,7498
65520,538,65520,7500
65530,539,65530,7503
65540,532,65540,7506
65550,534,65550,7504
65560,539,65560,7503
65570,540,65570,7502
65580,538,65580,7502
65590,535,65590,7504
65600,540,65600,7503
65610,542,65610,7504
65620,538,65620,7503
65630,536,65630,7500
65640,536,65640,7502
65650,540,65650,7507
65660,538,65660,7510
65670,538,65670,7507
65680,538,65680,7506
65690,540,65690,7506
65700,542,65700,7507
65710,571,65710,7506
65720,631,65720,7504
65730,656,65730,7508
65740,655,65740,7508
65750,659,65750,7507
65760,659,65760,7511
65770,656,65770,7510
65780,658,65780,7511
65790,659,65790,7510
65800,655,65800,7507
65810,658,65810,7510
65820,659,65820,7510
65830,654,65830,7506
65840,652,65840,7510
65850,658,65850,7513
65860,658,65860,7508
65870,655,65870,7515
65880,651,65880,7515
65890,654,65890,7514
65900,660,65900,7521
65910,658,65910,7523
65920,656,65920,7525
65930,658,65930,7527
65940,658,65940,7530
65950,656,65950,7535
65960,655,65960,7534
65970,659,65970,7538
65980,655,65980,7538
65990,650,65990,7534
66000,652,66000,7534
66010,656,66010,7534
66020,659,66020,7538
66030,663,66030,7541
66040,663,66040,7542
66050,660,66050,7542
66060,655,66060,7545
66070,655,66070,7546
66080,658,66080,7546
66090,656,66090,7549
66100,655,66100,7552
66110,652,66110,7553
66120,655,66120,7554
66130,654,66130,7554
66140,652,66140,7556
66150,656,66150,7556
66160,658,66160,7556
66170,655,66170,7557
66180,654,66180,7561
66190,652,66190,7562
66200,654,66200,7560
66210,658,66210,7565
66220,659,66220,7572
66230,659,66230,7569
66240,658,66240,7569
66250,658,66250,7569
66260,655,66260,7568
66270,656,66270,7573
66280,663,66280,7573
66290,662,66290,7576
66300,658,66300,7581
66310,658,66310,7578
66320,655,66320,7578
66330,658,66330,7581
66340,658,66340,7585
66350,659,66350,7587
66360,662,66360,7582
66370,659,66370,7585
66380,655,66380,7588
66390,654,66390,7587
66400,658,66400,7591
66410,662,66410,7595
66420,662,66420,7597
66430,663,66430,7599
66440,662,66440,7599
66450,660,66450,7597
66460,663,66460,7597
66470,658,66470,7597
66480,654,66480,7597
66490,655,66490,7600
66500,658,66500,7600
66510,658,66510,7601
66520,655,66520,7600
66530,656,66530,7601
66540,659,66540,7607
66550,660,66550,7603
66560,658,66560,7603
66570,656,66570,7609
66580,660,66580,7609
66590,663,66590,7612
66600,659,66600,7617
66610,652,66610,7617
66620,648,66620,7615
66630,654,66630,7611
66640,656,66640,7613
66650,655,66650,7617
66660,656,66660,7617
66670,655,66670,7619
66680,656,66680,7617
66690,663,66690,7621
66700,659,66700,7626
66710,656,66710,7621
66720,656,66720,7623
66730,651,66730,7626
66740,660,66740,7623
66750,664,66750,7627
66760,660,66760,7628
66770,659,66770,7628
66780,656,66780,7626
66790,656,66790,7628
66800,652,66800,7635
66810,651,66810,7636
66820,652,66820,7638
66830,659,66830,7638
66840,659,66840,7639
66850,656,66850,7636
66860,656,66860,7632
66870,656,66870,7635
66880,659,66880,7636
66890,658,66890,7638
66900,654,66900,7640
66910,658,66910,7639
66920,659,66920,7646
66930,654,66930,7646
66940,654,66940,7643
66950,654,66950,7643
66960,655,66960,7640
66970,658,66970,7644
66980,658,66980,7648
66990,656,66990,7647
67000,658,67000,7644
67010,658,67010,7644
67020,658,67020,7647
67030,658,67030,7650
67040,655,67040,7648
67050,659,67050,7651
67060,658,67060,7658
67070,656,67070,7652
67080,660,67080,7652
67090,658,67090,7656
67100,658,67100,7655
67110,656,67110,7658
67120,658,67120,7656
67130,656,67130,7654
67140,652,67140,7656
67150,654,67150,7660
67160,655,67160,7660
67170,654,67170,7662
67180,655,67180,7662
67190,655,67190,7665
67200,655,67200,7662
67210,655,67210,7659
67220,656,67220,7663
67230,658,67230,7665
67240,655,67240,7667
67250,655,67250,7665
67260,655,67260,7669
67270,656,67270,7673
67280,655,67280,7670
67290,652,67290,7670
67300,654,67300,7671
67310,652,67310,7671
67320,651,67320,7673
67330,651,67330,7670
67340,654,67340,7670
67350,655,67350,7673
67360,656,67360,7670
67370,656,67370,7666
67380,660,67380,7670
67390,659,67390,7671
67400,658,67400,7671
67410,660,67410,7674
67420,656,67420,7674
67430,658,67430,7677
67440,660,67440,7678
67450,658,67450,7679
67460,654,67460,7677
67470,651,67470,7674
67480,656,67480,7678
67490,660,67490,7679
67500,659,67500,7681
67510,656,67510,7685
67520,652,67520,7679
67530,655,67530,7679
67540,659,67540,7686
67550,658,67550,7685
67560,658,67560,7685
67570,655,67570,7686
67580,654,67580,7686
67590,655,67590,7685
67600,656,67600,7686
67610,659,67610,7687
67620,654,67620,7690
67630,648,67630,7694
67640,654,67640,7694
67650,655,67650,7691
67660,656,67660,7693
67670,659,67670,7695
67680,659,67680,7694
67690,659,67690,7687
67700,655,67700,7687
67710,655,67710,7686
67720,659,67720,7683
67730,659,67730,7691
67740,658,67740,7698
67750,656,67750,7694
67760,658,67760,7697
67770,658,67770,7698
67780,659,67780,7697
67790,663,67790,7697
67800,663,67800,7697
67810,658,67810,7701
67820,654,67820,7704
67830,655,67830,7704
67840,658,67840,7702
67850,660,67850,7702
67860,660,67860,7701
67870,658,67870,7701
67880,655,67880,7702
67890,655,67890,7705
67900,658,67900,7705
67910,662,67910,7705
67920,667,67920,7706
67930,663,67930,7706
67940,656,67940,7708
67950,656,67950,7709
67960,656,67960,7710
67970,655,67970,7712
67980,651,67980,7708
67990,652,67990,7708
68000,652,68000,7710
68010,656,68010,7706
68020,658,68020,7704
68030,659,68030,7705
68040,660,68040,7709
68050,656,68050,7706
68060,655,68060,7706
68070,660,68070,7712
68080,658,68080,7714
68090,655,68090,7713
68100,658,68100,7713
68110,658,68110,7714
68120,659,68120,7718
68130,658,68130,7721
68140,654,68140,7718
68150,658,68150,7720
68160,660,68160,7721
68170,656,68170,7724
68180,654,68180,7722
68190,651,68190,7724
68200,652,68200,7726
68210,654,68210,7725
68220,654,68220,7725
68230,656,68230,7726
68240,656,68240,7725
68250,656,68250,7725
68260,658,68260,7726
68270,655,68270,7725
68280,658,68280,7726
68290,660,68290,7729
68300,662,68300,7730
68310,659,68310,7734
68320,654,68320,7739
68330,654,68330,7740
68340,652,68340,7739
68350,654,68350,7737
68360,656,68360,7744
68370,655,68370,7747
68380,651,68380,7749
68390,655,68390,7751
68400,659,68400,7747
68410,654,68410,7751
68420,693,68420,7756
68430,751,68430,7756
68440,770,68440,7753
68450,771,68450,7756
68460,771,68460,7761
68470,771,68470,7765
68480,772,68480,7764
68490,774,68490,7763
68500,775,68500,7771
68510,775,68510,7771
68520,771,68520,7768
68530,771,68530,7769
68540,774,68540,7769
68550,771,68550,7769
68560,768,68560,7771
68570,771,68570,7773
68580,770,68580,7775
68590,768,68590,7775
68600,767,68600,7782
68610,771,68610,7783
68620,772,68620,7782
68630,772,68630,7782
68640,776,68640,7780
68650,771,68650,7786
68660,768,68660,7784
68670,771,68670,7786
68680,775,68680,7788
68690,775,68690,7788
68700,771,68700,7788
68710,772,68710,7790
68720,774,68720,7794
68730,772,68730,7791
68740,774,68740,7796
68750,775,68750,7803
68760,771,68760,7798
68770,770,68770,7804
68780,768,68780,7810
68790,770,68790,7810
68800,775,68800,7815
68810,775,68810,7815
68820,772,68820,7814
68830,771,68830,7819
68840,772,68840,7821
68850,774,68850,7821
68860,772,68860,7823
68870,771,68870,7827
68880,771,68880,7829
68890,772,68890,7829
68900,775,68900,7834
68910,772,68910,7839
68920,771,68920,7838
68930,772,68930,7838
68940,771,68940,7843
68950,771,68950,7846
68960,771,68960,7847
68970,768,68970,7852
68980,770,68980,7854
68990,772,68990,7856
69000,772,69000,7854
69010,771,69010,7857
69020,772,69020,7861
69030,776,69030,7862
69040,774,69040,7865
69050,772,69050,7865
69060,774,69060,7869
69070,775,69070,7872
69080,771,69080,7868
69090,770,69090,7870
69100,771,69100,7873
69110,771,69110,7873
69120,774,69120,7874
69130,772,69130,7874
69140,772,69140,7880
69150,772,69150,7881
69160,767,69160,7880
69170,774,69170,7884
69180,775,69180,7888
69190,772,69190,7889
69200,772,69200,7888
69210,770,69210,7891
69220,770,69220,7895
69230,770,69230,7896
69240,770,69240,7893
69250,772,69250,7893
69260,780,69260,7896
69270,779,69270,7897
69280,772,69280,7903
69290,772,69290,7903
69300,772,69300,7899
69310,772,69310,7901
69320,768,69320,7905
69330,767,69330,7907
69340,771,69340,7904
69350,772,69350,7909
