 Percentages	SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment	 Motor switch_
Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	BIT
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	1
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	61488
IndexOffset	482800	IndexOffset	482802	IndexOffset	482806	IndexOffset	482808	IndexOffset	482810	IndexOffset	482812	IndexOffset	482814	IndexOffset	482804	IndexOffset	385148
SymbolName	MAIN.LT1percent	SymbolName	MAIN.LT2percent	SymbolName	MAIN.PDT1percent	SymbolName	MAIN.PDT2percent	SymbolName	MAIN.PT1percent	SymbolName	MAIN.PT2percent	SymbolName	MAIN.PT3percent	SymbolName	MAIN.TT1percent	SymbolName	MAIN.Motor_ON_OFF
NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

108910	2746	108910	13708	108910	18695	108910	0	108910	1270	108910	115	108910	0	108910	7244	108910	1
108920	2750	108920	13704	108920	18697	108920	0	108920	1270	108920	119	108920	0	108920	7244	108920	1
108930	2749	108930	13703	108930	18693	108930	0	108930	1271	108930	121	108930	0	108930	7251	108930	1
108940	2748	108940	13700	108940	18698	108940	0	108940	1268	108940	122	108940	0	108940	7249	108940	1
108950	2752	108950	13703	108950	18698	108950	0	108950	1265	108950	117	108950	0	108950	7249	108950	1
108960	2752	108960	13709	108960	18695	108960	0	108960	1267	108960	115	108960	0	108960	7249	108960	1
108970	2752	108970	13711	108970	18702	108970	0	108970	1267	108970	118	108970	0	108970	7245	108970	1
108980	2750	108980	13715	108980	18706	108980	0	108980	1267	108980	117	108980	0	108980	7244	108980	1
108990	2748	108990	13705	108990	18711	108990	0	108990	1268	108990	114	108990	0	108990	7248	108990	1
109000	2746	109000	13700	109000	18707	109000	0	109000	1267	109000	111	109000	0	109000	7251	109000	1
109010	2753	109010	13703	109010	18705	109010	0	109010	1264	109010	114	109010	0	109010	7248	109010	1
109020	2752	109020	13705	109020	18707	109020	0	109020	1265	109020	118	109020	0	109020	7251	109020	1
109030	2750	109030	13704	109030	18709	109030	0	109030	1270	109030	119	109030	0	109030	7252	109030	1
109040	2756	109040	13704	109040	18713	109040	0	109040	1271	109040	118	109040	0	109040	7249	109040	1
109050	2750	109050	13711	109050	18715	109050	0	109050	1270	109050	114	109050	0	109050	7247	109050	1
109060	2750	109060	13707	109060	18713	109060	0	109060	1268	109060	115	109060	0	109060	7247	109060	1
109070	2749	109070	13705	109070	18711	109070	0	109070	1270	109070	117	109070	0	109070	7251	109070	1
109080	2741	109080	13705	109080	18713	109080	0	109080	1270	109080	118	109080	0	109080	7248	109080	1
109090	2748	109090	13701	109090	18720	109090	0	109090	1271	109090	118	109090	0	109090	7243	109090	1
109100	2749	109100	13703	109100	18722	109100	0	109100	1267	109100	117	109100	0	109100	7247	109100	1
109110	2744	109110	13709	109110	18721	109110	0	109110	1263	109110	117	109110	0	109110	7247	109110	1
109120	2753	109120	13711	109120	18722	109120	0	109120	1267	109120	117	109120	0	109120	7243	109120	1
109130	2754	109130	13707	109130	18725	109130	0	109130	1270	109130	115	109130	0	109130	7241	109130	1
109140	2750	109140	13705	109140	18725	109140	0	109140	1268	109140	118	109140	0	109140	7241	109140	1
109150	2748	109150	13707	109150	18724	109150	0	109150	1264	109150	118	109150	0	109150	7241	109150	1
109160	2742	109160	13707	109160	18725	109160	0	109160	1263	109160	111	109160	0	109160	7243	109160	1
109170	2745	109170	13707	109170	18726	109170	0	109170	1267	109170	114	109170	0	109170	7245	109170	1
109180	2749	109180	13707	109180	18728	109180	0	109180	1268	109180	117	109180	0	109180	7243	109180	1
109190	2749	109190	13703	109190	18730	109190	0	109190	1265	109190	115	109190	0	109190	7243	109190	1
109200	2748	109200	13704	109200	18730	109200	0	109200	1267	109200	117	109200	0	109200	7245	109200	1
109210	2750	109210	13707	109210	18730	109210	0	109210	1268	109210	118	109210	0	109210	7243	109210	1
109220	2754	109220	13700	109220	18734	109220	0	109220	1268	109220	117	109220	0	109220	7243	109220	1
109230	2753	109230	13700	109230	18733	109230	0	109230	1270	109230	117	109230	0	109230	7247	109230	1
109240	2750	109240	13705	109240	18732	109240	0	109240	1268	109240	121	109240	0	109240	7244	109240	1
109250	2749	109250	13703	109250	18736	109250	0	109250	1271	109250	118	109250	0	109250	7243	109250	1
109260	2750	109260	13704	109260	18738	109260	0	109260	1271	109260	119	109260	0	109260	7244	109260	1
109270	2750	109270	13703	109270	18738	109270	0	109270	1263	109270	118	109270	0	109270	7247	109270	1
109280	2749	109280	13703	109280	18738	109280	0	109280	1265	109280	115	109280	0	109280	7245	109280	1
109290	2748	109290	13705	109290	18742	109290	0	109290	1268	109290	119	109290	0	109290	7245	109290	1
109300	2748	109300	13701	109300	18740	109300	0	109300	1265	109300	118	109300	0	109300	7244	109300	1
109310	2750	109310	13699	109310	18737	109310	0	109310	1265	109310	118	109310	0	109310	7244	109310	1
109320	2749	109320	13701	109320	18741	109320	0	109320	1267	109320	118	109320	0	109320	7244	109320	1
109330	2748	109330	13707	109330	18745	109330	0	109330	1265	109330	114	109330	0	109330	7244	109330	1
109340	2750	109340	13709	109340	18744	109340	0	109340	1263	109340	113	109340	0	109340	7249	109340	1
109350	2750	109350	13704	109350	18744	109350	0	109350	1268	109350	117	109350	0	109350	7245	109350	1
109360	2744	109360	13699	109360	18745	109360	0	109360	1270	109360	115	109360	0	109360	7244	109360	1
109370	2745	109370	13701	109370	18745	109370	0	109370	1268	109370	115	109370	0	109370	7244	109370	1
109380	2748	109380	13707	109380	18740	109380	0	109380	1268	109380	113	109380	0	109380	7244	109380	1
109390	2750	109390	13704	109390	18737	109390	0	109390	1265	109390	110	109390	0	109390	7247	109390	1
109400	2748	109400	13708	109400	18744	109400	0	109400	1264	109400	115	109400	0	109400	7248	109400	1
109410	2744	109410	13714	109410	18746	109410	0	109410	1267	109410	117	109410	0	109410	7247	109410	1
109420	2748	109420	13709	109420	18746	109420	0	109420	1267	109420	119	109420	0	109420	7247	109420	1
109430	2752	109430	13762	109430	18745	109430	0	109430	1263	109430	119	109430	0	109430	7247	109430	1
109440	2750	109440	13823	109440	18745	109440	0	109440	1267	109440	118	109440	0	109440	7245	109440	1
109450	2753	109450	13823	109450	18749	109450	0	109450	1271	109450	117	109450	0	109450	7249	109450	1
109460	2753	109460	13821	109460	18752	109460	0	109460	1268	109460	117	109460	0	109460	7256	109460	1
109470	2753	109470	13823	109470	18752	109470	0	109470	1263	109470	114	109470	0	109470	7253	109470	1
109480	2757	109480	13821	109480	18750	109480	0	109480	1265	109480	113	109480	0	109480	7245	109480	1
109490	2754	109490	13820	109490	18753	109490	0	109490	1275	109490	113	109490	0	109490	7247	109490	1
109500	2754	109500	13827	109500	18753	109500	0	109500	1271	109500	114	109500	0	109500	7249	109500	1
109510	2757	109510	13827	109510	18753	109510	0	109510	1265	109510	119	109510	0	109510	7251	109510	1
109520	2749	109520	13823	109520	18753	109520	0	109520	1268	109520	119	109520	0	109520	7248	109520	1
109530	2748	109530	13825	109530	18754	109530	0	109530	1265	109530	119	109530	0	109530	7247	109530	1
109540	2752	109540	13825	109540	18760	109540	0	109540	1268	109540	119	109540	0	109540	7247	109540	1
109550	2748	109550	13825	109550	18760	109550	0	109550	1271	109550	117	109550	0	109550	7245	109550	1
109560	2749	109560	13823	109560	18761	109560	0	109560	1268	109560	118	109560	0	109560	7243	109560	1
109570	2750	109570	13820	109570	18767	109570	0	109570	1264	109570	118	109570	0	109570	7243	109570	1
109580	2756	109580	13823	109580	18768	109580	0	109580	1260	109580	117	109580	0	109580	7245	109580	1
109590	2756	109590	13827	109590	18777	109590	0	109590	1264	109590	119	109590	0	109590	7245	109590	1
109600	2750	109600	13827	109600	18783	109600	0	109600	1271	109600	121	109600	0	109600	7247	109600	1
109610	2750	109610	13827	109610	18777	109610	0	109610	1271	109610	117	109610	0	109610	7251	109610	1
109620	2749	109620	13825	109620	18784	109620	0	109620	1267	109620	114	109620	0	109620	7248	109620	1
109630	2749	109630	13824	109630	18788	109630	0	109630	1264	109630	115	109630	0	109630	7245	109630	1
109640	2749	109640	13827	109640	18788	109640	0	109640	1268	109640	117	109640	0	109640	7245	109640	1
109650	2752	109650	13825	109650	18791	109650	0	109650	1265	109650	119	109650	0	109650	7247	109650	1
109660	2752	109660	13828	109660	18792	109660	0	109660	1267	109660	117	109660	0	109660	7245	109660	1
109670	2749	109670	13827	109670	18799	109670	0	109670	1268	109670	111	109670	0	109670	7243	109670	1
109680	2749	109680	13823	109680	18800	109680	0	109680	1265	109680	115	109680	0	109680	7245	109680	1
109690	2752	109690	13823	109690	18798	109690	0	109690	1265	109690	118	109690	0	109690	7248	109690	1
109700	2752	109700	13817	109700	18800	109700	0	109700	1265	109700	113	109700	0	109700	7248	109700	1
109710	2756	109710	13817	109710	18803	109710	0	109710	1270	109710	115	109710	0	109710	7247	109710	1
109720	2753	109720	13824	109720	18806	109720	0	109720	1268	109720	119	109720	0	109720	7244	109720	1
109730	2750	109730	13824	109730	18810	109730	0	109730	1267	109730	114	109730	0	109730	7243	109730	1
109740	2744	109740	13824	109740	18814	109740	0	109740	1267	109740	115	109740	0	109740	7245	109740	1
109750	2746	109750	13827	109750	18815	109750	0	109750	1263	109750	119	109750	0	109750	7245	109750	1
109760	2754	109760	13828	109760	18814	109760	0	109760	1264	109760	118	109760	0	109760	7248	109760	1
109770	2746	109770	13827	109770	18818	109770	0	109770	1267	109770	117	109770	0	109770	7249	109770	1
109780	2741	109780	13824	109780	18819	109780	0	109780	1267	109780	115	109780	0	109780	7245	109780	1
109790	2744	109790	13827	109790	18818	109790	0	109790	1268	109790	117	109790	0	109790	7248	109790	1
109800	2748	109800	13823	109800	18823	109800	0	109800	1265	109800	115	109800	0	109800	7249	109800	1
109810	2749	109810	13821	109810	18827	109810	0	109810	1267	109810	118	109810	0	109810	7249	109810	1
109820	2749	109820	13828	109820	18826	109820	0	109820	1265	109820	118	109820	0	109820	7248	109820	1
109830	2749	109830	13828	109830	18827	109830	0	109830	1263	109830	117	109830	0	109830	7248	109830	1
109840	2749	109840	13825	109840	18831	109840	0	109840	1259	109840	117	109840	0	109840	7248	109840	1
109850	2753	109850	13823	109850	18831	109850	0	109850	1260	109850	115	109850	0	109850	7245	109850	1
109860	2757	109860	13823	109860	18837	109860	0	109860	1268	109860	117	109860	0	109860	7247	109860	1
109870	2752	109870	13823	109870	18841	109870	0	109870	1268	109870	114	109870	0	109870	7249	109870	1
109880	2752	109880	13827	109880	18841	109880	0	109880	1263	109880	113	109880	0	109880	7253	109880	1
109890	2753	109890	13827	109890	18841	109890	0	109890	1264	109890	113	109890	0	109890	7253	109890	1
109900	2749	109900	13825	109900	18837	109900	0	109900	1268	109900	119	109900	0	109900	7251	109900	1
109910	2745	109910	13828	109910	18838	109910	0	109910	1267	109910	123	109910	0	109910	7251	109910	1
109920	2750	109920	13828	109920	18847	109920	0	109920	1267	109920	119	109920	0	109920	7256	109920	1
109930	2750	109930	13873	109930	18850	109930	0	109930	1268	109930	117	109930	0	109930	7252	109930	1
109940	2748	109940	13931	109940	18853	109940	0	109940	1268	109940	117	109940	0	109940	7247	109940	1
109950	2750	109950	13948	109950	18854	109950	0	109950	1268	109950	118	109950	0	109950	7248	109950	1
109960	2745	109960	13947	109960	18854	109960	0	109960	1270	109960	114	109960	0	109960	7253	109960	1
109970	2745	109970	13944	109970	18859	109970	0	109970	1267	109970	111	109970	0	109970	7255	109970	1
109980	2750	109980	13939	109980	18857	109980	0	109980	1265	109980	114	109980	0	109980	7248	109980	1
109990	2748	109990	13940	109990	18855	109990	0	109990	1265	109990	115	109990	0	109990	7251	109990	1
110000	2746	110000	13944	110000	18858	110000	0	110000	1267	110000	117	110000	0	110000	7251	110000	1
110010	2749	110010	13940	110010	18858	110010	0	110010	1270	110010	121	110010	0	110010	7248	110010	1
110020	2749	110020	13944	110020	18861	110020	0	110020	1270	110020	119	110020	0	110020	7247	110020	1
110030	2750	110030	13948	110030	18867	110030	0	110030	1267	110030	118	110030	0	110030	7253	110030	1
110040	2749	110040	13948	110040	18870	110040	0	110040	1263	110040	121	110040	0	110040	7253	110040	1
110050	2748	110050	13948	110050	18869	110050	0	110050	1264	110050	121	110050	0	110050	7247	110050	1
110060	2749	110060	13946	110060	18870	110060	0	110060	1268	110060	119	110060	0	110060	7243	110060	1
110070	2753	110070	13943	110070	18870	110070	0	110070	1267	110070	114	110070	0	110070	7245	110070	1
110080	2752	110080	13943	110080	18873	110080	0	110080	1263	110080	110	110080	0	110080	7249	110080	1
110090	2749	110090	13939	110090	18876	110090	0	110090	1264	110090	115	110090	0	110090	7248	110090	1
110100	2753	110100	13940	110100	18877	110100	0	110100	1270	110100	118	110100	0	110100	7243	110100	1
110110	2753	110110	13940	110110	18881	110110	0	110110	1272	110110	114	110110	0	110110	7241	110110	1
110120	2750	110120	13940	110120	18882	110120	0	110120	1268	110120	119	110120	0	110120	7247	110120	1
110130	2752	110130	13940	110130	18882	110130	0	110130	1270	110130	121	110130	0	110130	7247	110130	1
110140	2749	110140	13939	110140	18880	110140	0	110140	1268	110140	118	110140	0	110140	7247	110140	1
110150	2749	110150	13940	110150	18876	110150	0	110150	1267	110150	118	110150	0	110150	7252	110150	1
110160	2748	110160	13944	110160	18878	110160	0	110160	1265	110160	118	110160	0	110160	7252	110160	1
110170	2748	110170	13948	110170	18886	110170	0	110170	1267	110170	117	110170	0	110170	7249	110170	1
110180	2753	110180	13948	110180	18886	110180	0	110180	1270	110180	117	110180	0	110180	7249	110180	1
110190	2754	110190	13948	110190	18885	110190	0	110190	1267	110190	118	110190	0	110190	7249	110190	1
110200	2750	110200	13944	110200	18890	110200	0	110200	1265	110200	121	110200	0	110200	7251	110200	1
110210	2749	110210	13939	110210	18894	110210	0	110210	1267	110210	121	110210	0	110210	7255	110210	1
110220	2748	110220	13940	110220	18898	110220	0	110220	1268	110220	121	110220	0	110220	7251	110220	1
110230	2746	110230	13943	110230	18901	110230	0	110230	1270	110230	118	110230	0	110230	7245	110230	1
110240	2745	110240	13943	110240	18898	110240	0	110240	1270	110240	117	110240	0	110240	7247	110240	1
110250	2750	110250	13947	110250	18897	110250	0	110250	1267	110250	113	110250	0	110250	7252	110250	1
110260	2749	110260	13950	110260	18897	110260	0	110260	1263	110260	113	110260	0	110260	7252	110260	1
110270	2744	110270	13947	110270	18897	110270	0	110270	1268	110270	115	110270	0	110270	7249	110270	1
110280	2749	110280	13941	110280	18901	110280	0	110280	1272	110280	117	110280	0	110280	7249	110280	1
110290	2749	110290	13941	110290	18908	110290	0	110290	1265	110290	118	110290	0	110290	7252	110290	1
110300	2750	110300	13946	110300	18911	110300	0	110300	1260	110300	117	110300	0	110300	7252	110300	1
110310	2754	110310	13941	110310	18909	110310	0	110310	1263	110310	118	110310	0	110310	7251	110310	1
110320	2749	110320	13941	110320	18909	110320	0	110320	1268	110320	119	110320	0	110320	7253	110320	1
110330	2750	110330	13943	110330	18912	110330	0	110330	1268	110330	117	110330	0	110330	7253	110330	1
110340	2749	110340	13940	110340	18912	110340	0	110340	1264	110340	115	110340	0	110340	7251	110340	1
110350	2746	110350	13939	110350	18911	110350	0	110350	1267	110350	114	110350	0	110350	7248	110350	1
110360	2752	110360	13939	110360	18911	110360	0	110360	1263	110360	114	110360	0	110360	7247	110360	1
110370	2757	110370	13944	110370	18911	110370	0	110370	1264	110370	118	110370	0	110370	7248	110370	1
110380	2748	110380	13952	110380	18913	110380	0	110380	1267	110380	118	110380	0	110380	7248	110380	1
110390	2748	110390	13947	110390	18917	110390	0	110390	1267	110390	117	110390	0	110390	7247	110390	1
110400	2754	110400	13941	110400	18916	110400	0	110400	1267	110400	121	110400	0	110400	7245	110400	1
110410	2746	110410	13939	110410	18917	110410	0	110410	1267	110410	118	110410	0	110410	7247	110410	1
110420	2746	110420	13941	110420	18919	110420	0	110420	1265	110420	118	110420	0	110420	7251	110420	1
110430	2748	110430	13948	110430	18917	110430	0	110430	1263	110430	118	110430	0	110430	7248	110430	1
110440	2748	110440	13948	110440	18920	110440	0	110440	1264	110440	119	110440	0	110440	7251	110440	1
110450	2749	110450	13941	110450	18916	110450	0	110450	1263	110450	119	110450	0	110450	7251	110450	1
110460	2746	110460	13944	110460	18913	110460	0	110460	1264	110460	115	110460	0	110460	7249	110460	1
110470	2748	110470	13947	110470	18923	110470	0	110470	1270	110470	118	110470	0	110470	7252	110470	1
110480	2748	110480	13943	110480	18924	110480	0	110480	1270	110480	117	110480	0	110480	7252	110480	1
110490	2749	110490	13941	110490	18920	110490	0	110490	1268	110490	115	110490	0	110490	7251	110490	1
110500	2750	110500	13943	110500	18921	110500	0	110500	1264	110500	115	110500	0	110500	7249	110500	1
110510	2752	110510	13944	110510	18923	110510	0	110510	1261	110510	117	110510	0	110510	7245	110510	1
110520	2746	110520	13944	110520	18928	110520	0	110520	1270	110520	118	110520	0	110520	7245	110520	1
110530	2749	110530	13982	110530	18931	110530	0	110530	1271	110530	117	110530	0	110530	7248	110530	1
110540	2749	110540	14043	110540	18935	110540	0	110540	1263	110540	117	110540	0	110540	7249	110540	1
110550	2748	110550	14067	110550	18940	110550	0	110550	1261	110550	119	110550	0	110550	7252	110550	1
110560	2754	110560	14066	110560	18933	110560	0	110560	1267	110560	117	110560	0	110560	7253	110560	1
110570	2754	110570	14062	110570	18933	110570	0	110570	1265	110570	117	110570	0	110570	7249	110570	1
110580	2756	110580	14066	110580	18937	110580	0	110580	1263	110580	121	110580	0	110580	7249	110580	1
110590	2752	110590	14067	110590	18933	110590	0	110590	1267	110590	119	110590	0	110590	7251	110590	1
110600	2748	110600	14067	110600	18933	110600	0	110600	1268	110600	117	110600	0	110600	7248	110600	1
110610	2753	110610	14070	110610	18937	110610	0	110610	1268	110610	118	110610	0	110610	7249	110610	1
110620	2749	110620	14066	110620	18937	110620	0	110620	1265	110620	117	110620	0	110620	7248	110620	1
110630	2744	110630	14063	110630	18941	110630	0	110630	1263	110630	117	110630	0	110630	7247	110630	1
110640	2745	110640	14067	110640	18951	110640	0	110640	1264	110640	113	110640	0	110640	7248	110640	1
110650	2746	110650	14067	110650	18950	110650	0	110650	1270	110650	110	110650	0	110650	7247	110650	1
110660	2745	110660	14062	110660	18948	110660	0	110660	1270	110660	113	110660	0	110660	7253	110660	1
110670	2745	110670	14062	110670	18951	110670	0	110670	1267	110670	114	110670	0	110670	7253	110670	1
110680	2752	110680	14064	110680	18955	110680	0	110680	1267	110680	117	110680	0	110680	7249	110680	1
110690	2758	110690	14066	110690	18959	110690	0	110690	1267	110690	118	110690	0	110690	7248	110690	1
110700	2756	110700	14068	110700	18962	110700	0	110700	1267	110700	121	110700	0	110700	7245	110700	1
110710	2748	110710	14066	110710	18960	110710	0	110710	1268	110710	117	110710	0	110710	7248	110710	1
110720	2749	110720	14062	110720	18963	110720	0	110720	1268	110720	114	110720	0	110720	7252	110720	1
110730	2752	110730	14066	110730	18966	110730	0	110730	1268	110730	118	110730	0	110730	7253	110730	1
110740	2750	110740	14067	110740	18963	110740	0	110740	1267	110740	117	110740	0	110740	7253	110740	1
110750	2748	110750	14066	110750	18968	110750	0	110750	1267	110750	114	110750	0	110750	7255	110750	1
110760	2745	110760	14064	110760	18974	110760	0	110760	1268	110760	117	110760	0	110760	7253	110760	1
110770	2746	110770	14067	110770	18976	110770	0	110770	1270	110770	119	110770	0	110770	7252	110770	1
110780	2749	110780	14067	110780	18978	110780	0	110780	1270	110780	118	110780	0	110780	7248	110780	1
110790	2752	110790	14064	110790	18982	110790	0	110790	1270	110790	118	110790	0	110790	7247	110790	1
110800	2748	110800	14067	110800	18986	110800	0	110800	1271	110800	115	110800	0	110800	7247	110800	1
110810	2752	110810	14072	110810	18986	110810	0	110810	1267	110810	118	110810	0	110810	7252	110810	1
110820	2756	110820	14068	110820	18991	110820	0	110820	1265	110820	123	110820	0	110820	7252	110820	1
110830	2750	110830	14066	110830	18991	110830	0	110830	1265	110830	122	110830	0	110830	7252	110830	1
110840	2750	110840	14067	110840	18991	110840	0	110840	1264	110840	114	110840	0	110840	7252	110840	1
110850	2753	110850	14066	110850	18994	110850	0	110850	1267	110850	111	110850	0	110850	7249	110850	1
110860	2745	110860	14066	110860	18994	110860	0	110860	1265	110860	115	110860	0	110860	7248	110860	1
110870	2744	110870	14064	110870	18999	110870	0	110870	1263	110870	113	110870	0	110870	7248	110870	1
