 Percentages	SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment	
Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448
IndexOffset	482800	IndexOffset	482802	IndexOffset	482806	IndexOffset	482808	IndexOffset	482810	IndexOffset	482812	IndexOffset	482814	IndexOffset	482804
SymbolName	MAIN.LT1percent	SymbolName	MAIN.LT2percent	SymbolName	MAIN.PDT1percent	SymbolName	MAIN.PDT2percent	SymbolName	MAIN.PT1percent	SymbolName	MAIN.PT2percent	SymbolName	MAIN.PT3percent	SymbolName	MAIN.TT1percent
NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

2450	127	2450	0	2450	1760	2450	0	2450	1247	2450	119	2450	0	2450	7238
2460	134	2460	0	2460	1758	2460	0	2460	1245	2460	118	2460	0	2460	7244
2470	141	2470	0	2470	1764	2470	0	2470	1245	2470	119	2470	0	2470	7245
2480	134	2480	0	2480	1764	2480	0	2480	1243	2480	121	2480	0	2480	7243
2490	133	2490	0	2490	1766	2490	0	2490	1247	2490	119	2490	0	2490	7244
2500	141	2500	0	2500	1768	2500	0	2500	1247	2500	117	2500	0	2500	7240
2510	135	2510	0	2510	1763	2510	0	2510	1245	2510	117	2510	0	2510	7240
2520	134	2520	0	2520	1760	2520	0	2520	1247	2520	117	2520	0	2520	7243
2530	140	2530	0	2530	1764	2530	0	2530	1248	2530	115	2530	0	2530	7241
2540	137	2540	0	2540	1764	2540	0	2540	1248	2540	118	2540	0	2540	7240
2550	131	2550	0	2550	1767	2550	0	2550	1247	2550	118	2550	0	2550	7240
2560	138	2560	0	2560	1767	2560	0	2560	1243	2560	118	2560	0	2560	7238
2570	138	2570	0	2570	1763	2570	0	2570	1243	2570	118	2570	0	2570	7240
2580	134	2580	0	2580	1763	2580	0	2580	1243	2580	118	2580	0	2580	7241
2590	135	2590	0	2590	1763	2590	0	2590	1241	2590	118	2590	0	2590	7240
2600	134	2600	0	2600	1762	2600	0	2600	1243	2600	121	2600	0	2600	7237
2610	131	2610	0	2610	1762	2610	0	2610	1245	2610	121	2610	0	2610	7240
2620	131	2620	0	2620	1763	2620	0	2620	1248	2620	118	2620	0	2620	7243
2630	134	2630	0	2630	1762	2630	0	2630	1248	2630	115	2630	0	2630	7243
2640	135	2640	0	2640	1759	2640	0	2640	1247	2640	115	2640	0	2640	7240
2650	134	2650	0	2650	1760	2650	0	2650	1243	2650	117	2650	0	2650	7237
2660	135	2660	0	2660	1763	2660	0	2660	1245	2660	118	2660	0	2660	7241
2670	138	2670	0	2670	1763	2670	0	2670	1247	2670	117	2670	0	2670	7245
2680	140	2680	0	2680	1763	2680	0	2680	1237	2680	117	2680	0	2680	7241
2690	137	2690	0	2690	1763	2690	0	2690	1237	2690	117	2690	0	2690	7244
2700	134	2700	0	2700	1763	2700	0	2700	1243	2700	115	2700	0	2700	7243
2710	137	2710	0	2710	1759	2710	0	2710	1245	2710	118	2710	0	2710	7240
2720	140	2720	0	2720	1760	2720	0	2720	1247	2720	119	2720	0	2720	7245
2730	142	2730	0	2730	1764	2730	0	2730	1248	2730	118	2730	0	2730	7243
2740	141	2740	0	2740	1766	2740	0	2740	1245	2740	119	2740	0	2740	7238
2750	137	2750	0	2750	1766	2750	0	2750	1247	2750	123	2750	0	2750	7237
2760	134	2760	0	2760	1763	2760	0	2760	1249	2760	122	2760	0	2760	7240
2770	134	2770	0	2770	1763	2770	0	2770	1243	2770	121	2770	0	2770	7245
2780	131	2780	0	2780	1763	2780	0	2780	1243	2780	119	2780	0	2780	7241
2790	137	2790	0	2790	1764	2790	0	2790	1248	2790	115	2790	0	2790	7241
2800	141	2800	0	2800	1763	2800	0	2800	1245	2800	117	2800	0	2800	7243
2810	133	2810	0	2810	1760	2810	0	2810	1243	2810	118	2810	0	2810	7245
2820	134	2820	0	2820	1760	2820	0	2820	1245	2820	114	2820	0	2820	7245
2830	142	2830	0	2830	1759	2830	0	2830	1247	2830	114	2830	0	2830	7243
2840	135	2840	0	2840	1760	2840	0	2840	1244	2840	119	2840	0	2840	7243
2850	131	2850	0	2850	1766	2850	0	2850	1247	2850	121	2850	0	2850	7243
2860	134	2860	0	2860	1764	2860	0	2860	1247	2860	118	2860	0	2860	7241
2870	135	2870	0	2870	1764	2870	0	2870	1243	2870	121	2870	0	2870	7240
2880	141	2880	0	2880	1767	2880	0	2880	1244	2880	122	2880	0	2880	7244
2890	141	2890	0	2890	1763	2890	0	2890	1243	2890	121	2890	0	2890	7248
2900	135	2900	0	2900	1763	2900	0	2900	1241	2900	118	2900	0	2900	7245
2910	134	2910	0	2910	1763	2910	0	2910	1244	2910	115	2910	0	2910	7241
2920	137	2920	0	2920	1760	2920	0	2920	1243	2920	118	2920	0	2920	7241
2930	137	2930	0	2930	1764	2930	0	2930	1243	2930	117	2930	0	2930	7241
2940	134	2940	0	2940	1763	2940	0	2940	1247	2940	115	2940	0	2940	7240
2950	131	2950	0	2950	1762	2950	0	2950	1244	2950	117	2950	0	2950	7243
2960	135	2960	0	2960	1762	2960	0	2960	1243	2960	115	2960	0	2960	7243
2970	137	2970	0	2970	1762	2970	0	2970	1245	2970	115	2970	0	2970	7243
2980	134	2980	0	2980	1762	2980	0	2980	1245	2980	117	2980	0	2980	7245
2990	137	2990	0	2990	1760	2990	0	2990	1243	2990	117	2990	0	2990	7243
3000	138	3000	0	3000	1762	3000	0	3000	1240	3000	117	3000	0	3000	7238
3010	135	3010	0	3010	1766	3010	0	3010	1241	3010	119	3010	0	3010	7238
3020	134	3020	0	3020	1767	3020	0	3020	1239	3020	118	3020	0	3020	7241
3030	137	3030	0	3030	1764	3030	0	3030	1240	3030	115	3030	0	3030	7245
3040	138	3040	0	3040	1763	3040	0	3040	1244	3040	115	3040	0	3040	7238
3050	135	3050	0	3050	1764	3050	0	3050	1245	3050	119	3050	0	3050	7236
3060	133	3060	0	3060	1763	3060	0	3060	1247	3060	119	3060	0	3060	7237
3070	131	3070	0	3070	1764	3070	0	3070	1248	3070	115	3070	0	3070	7236
3080	134	3080	0	3080	1764	3080	0	3080	1248	3080	115	3080	0	3080	7236
3090	134	3090	0	3090	1764	3090	0	3090	1244	3090	118	3090	0	3090	7238
3100	131	3100	0	3100	1766	3100	0	3100	1243	3100	119	3100	0	3100	7240
3110	131	3110	0	3110	1764	3110	0	3110	1241	3110	118	3110	0	3110	7241
3120	130	3120	0	3120	1760	3120	0	3120	1241	3120	115	3120	0	3120	7238
3130	130	3130	0	3130	1760	3130	0	3130	1243	3130	119	3130	0	3130	7238
3140	133	3140	0	3140	1760	3140	0	3140	1245	3140	121	3140	0	3140	7238
3150	137	3150	0	3150	1762	3150	0	3150	1245	3150	115	3150	0	3150	7237
3160	135	3160	0	3160	1764	3160	0	3160	1243	3160	115	3160	0	3160	7241
3170	130	3170	0	3170	1760	3170	0	3170	1244	3170	118	3170	0	3170	7243
3180	131	3180	0	3180	1759	3180	0	3180	1244	3180	118	3180	0	3180	7237
3190	133	3190	0	3190	1764	3190	0	3190	1243	3190	117	3190	0	3190	7238
3200	137	3200	0	3200	1764	3200	0	3200	1244	3200	115	3200	0	3200	7243
3210	140	3210	0	3210	1763	3210	0	3210	1245	3210	119	3210	0	3210	7240
3220	140	3220	0	3220	1763	3220	0	3220	1244	3220	118	3220	0	3220	7244
3230	140	3230	0	3230	1762	3230	0	3230	1244	3230	115	3230	0	3230	7247
3240	137	3240	0	3240	1763	3240	0	3240	1251	3240	115	3240	0	3240	7238
3250	134	3250	0	3250	1760	3250	0	3250	1248	3250	110	3250	0	3250	7238
3260	133	3260	0	3260	1756	3260	0	3260	1245	3260	113	3260	0	3260	7243
3270	131	3270	0	3270	1758	3270	0	3270	1248	3270	118	3270	0	3270	7240
3280	133	3280	0	3280	1760	3280	0	3280	1248	3280	117	3280	0	3280	7236
3290	135	3290	0	3290	1766	3290	0	3290	1248	3290	118	3290	0	3290	7234
3300	130	3300	0	3300	1766	3300	0	3300	1244	3300	117	3300	0	3300	7234
3310	129	3310	0	3310	1763	3310	0	3310	1239	3310	115	3310	0	3310	7237
3320	131	3320	0	3320	1760	3320	0	3320	1241	3320	117	3320	0	3320	7234
3330	129	3330	0	3330	1760	3330	0	3330	1244	3330	117	3330	0	3330	7234
3340	131	3340	0	3340	1759	3340	0	3340	1239	3340	118	3340	0	3340	7243
3350	138	3350	0	3350	1759	3350	0	3350	1243	3350	119	3350	0	3350	7244
3360	135	3360	0	3360	1762	3360	0	3360	1248	3360	119	3360	0	3360	7243
3370	134	3370	0	3370	1763	3370	0	3370	1245	3370	118	3370	0	3370	7243
3380	133	3380	0	3380	1766	3380	0	3380	1243	3380	119	3380	0	3380	7244
3390	130	3390	0	3390	1766	3390	0	3390	1243	3390	121	3390	0	3390	7245
3400	131	3400	0	3400	1764	3400	0	3400	1244	3400	119	3400	0	3400	7243
3410	133	3410	0	3410	1763	3410	0	3410	1244	3410	119	3410	0	3410	7240
3420	133	3420	0	3420	1764	3420	0	3420	1245	3420	117	3420	0	3420	7240
3430	138	3430	0	3430	1770	3430	0	3430	1249	3430	118	3430	0	3430	7238
3440	135	3440	0	3440	1764	3440	0	3440	1245	3440	121	3440	0	3440	7234
3450	133	3450	0	3450	1763	3450	0	3450	1243	3450	121	3450	0	3450	7241
3460	134	3460	0	3460	1766	3460	0	3460	1245	3460	118	3460	0	3460	7247
3470	134	3470	0	3470	1762	3470	0	3470	1247	3470	117	3470	0	3470	7244
3480	137	3480	0	3480	1763	3480	0	3480	1244	3480	117	3480	0	3480	7241
3490	141	3490	0	3490	1764	3490	0	3490	1241	3490	115	3490	0	3490	7244
3500	138	3500	0	3500	1764	3500	0	3500	1243	3500	117	3500	0	3500	7243
3510	134	3510	0	3510	1766	3510	0	3510	1240	3510	117	3510	0	3510	7237
3520	138	3520	0	3520	1763	3520	0	3520	1243	3520	117	3520	0	3520	7240
3530	135	3530	0	3530	1763	3530	0	3530	1243	3530	118	3530	0	3530	7244
3540	135	3540	0	3540	1763	3540	0	3540	1243	3540	119	3540	0	3540	7243
3550	141	3550	0	3550	1762	3550	0	3550	1244	3550	117	3550	0	3550	7241
3560	141	3560	0	3560	1762	3560	0	3560	1248	3560	118	3560	0	3560	7237
3570	140	3570	0	3570	1766	3570	0	3570	1249	3570	123	3570	0	3570	7240
3580	140	3580	0	3580	1762	3580	0	3580	1249	3580	121	3580	0	3580	7243
3590	140	3590	0	3590	1762	3590	0	3590	1248	3590	114	3590	0	3590	7238
3600	134	3600	0	3600	1763	3600	0	3600	1247	3600	114	3600	0	3600	7234
3610	131	3610	0	3610	1762	3610	0	3610	1245	3610	119	3610	0	3610	7238
3620	137	3620	0	3620	1762	3620	0	3620	1245	3620	121	3620	0	3620	7244
3630	131	3630	0	3630	1762	3630	0	3630	1245	3630	115	3630	0	3630	7238
3640	131	3640	0	3640	1762	3640	0	3640	1241	3640	118	3640	0	3640	7236
3650	137	3650	0	3650	1763	3650	0	3650	1244	3650	123	3650	0	3650	7237
3660	137	3660	0	3660	1764	3660	0	3660	1245	3660	121	3660	0	3660	7238
3670	137	3670	0	3670	1764	3670	0	3670	1244	3670	117	3670	0	3670	7240
3680	137	3680	0	3680	1760	3680	0	3680	1243	3680	115	3680	0	3680	7238
3690	133	3690	0	3690	1760	3690	0	3690	1245	3690	114	3690	0	3690	7238
3700	131	3700	0	3700	1762	3700	0	3700	1244	3700	115	3700	0	3700	7240
3710	133	3710	0	3710	1762	3710	0	3710	1241	3710	117	3710	0	3710	7244
3720	131	3720	0	3720	1764	3720	0	3720	1243	3720	115	3720	0	3720	7244
3730	131	3730	0	3730	1763	3730	0	3730	1245	3730	118	3730	0	3730	7244
3740	134	3740	0	3740	1762	3740	0	3740	1245	3740	117	3740	0	3740	7245
3750	134	3750	0	3750	1759	3750	0	3750	1245	3750	114	3750	0	3750	7244
3760	138	3760	0	3760	1760	3760	0	3760	1248	3760	119	3760	0	3760	7245
3770	140	3770	0	3770	1764	3770	0	3770	1245	3770	123	3770	0	3770	7244
3780	133	3780	0	3780	1764	3780	0	3780	1244	3780	121	3780	0	3780	7240
3790	134	3790	0	3790	1762	3790	0	3790	1244	3790	119	3790	0	3790	7249
3800	138	3800	0	3800	1762	3800	0	3800	1245	3800	119	3800	0	3800	7248
3810	138	3810	0	3810	1760	3810	0	3810	1248	3810	119	3810	0	3810	7237
3820	133	3820	0	3820	1766	3820	0	3820	1244	3820	119	3820	0	3820	7240
3830	133	3830	0	3830	1766	3830	0	3830	1243	3830	118	3830	0	3830	7243
3840	134	3840	0	3840	1759	3840	0	3840	1240	3840	117	3840	0	3840	7241
3850	134	3850	0	3850	1762	3850	0	3850	1241	3850	119	3850	0	3850	7244
3860	138	3860	0	3860	1764	3860	0	3860	1243	3860	118	3860	0	3860	7244
3870	137	3870	0	3870	1764	3870	0	3870	1244	3870	117	3870	0	3870	7240
3880	133	3880	0	3880	1763	3880	0	3880	1247	3880	117	3880	0	3880	7241
3890	134	3890	0	3890	1759	3890	0	3890	1244	3890	119	3890	0	3890	7243
3900	134	3900	0	3900	1760	3900	0	3900	1244	3900	122	3900	0	3900	7241
3910	131	3910	0	3910	1766	3910	0	3910	1248	3910	121	3910	0	3910	7240
3920	134	3920	0	3920	1764	3920	0	3920	1244	3920	117	3920	0	3920	7240
3930	133	3930	0	3930	1760	3930	0	3930	1241	3930	118	3930	0	3930	7241
3940	130	3940	0	3940	1762	3940	0	3940	1244	3940	121	3940	0	3940	7241
3950	133	3950	0	3950	1763	3950	0	3950	1247	3950	121	3950	0	3950	7240
3960	137	3960	0	3960	1763	3960	0	3960	1247	3960	119	3960	0	3960	7238
3970	133	3970	0	3970	1763	3970	0	3970	1247	3970	115	3970	0	3970	7241
3980	129	3980	0	3980	1763	3980	0	3980	1247	3980	115	3980	0	3980	7241
3990	129	3990	0	3990	1762	3990	0	3990	1248	3990	118	3990	0	3990	7240
4000	133	4000	0	4000	1762	4000	0	4000	1247	4000	117	4000	0	4000	7240
4010	135	4010	0	4010	1760	4010	0	4010	1245	4010	115	4010	0	4010	7240
4020	138	4020	0	4020	1762	4020	0	4020	1244	4020	118	4020	0	4020	7241
4030	138	4030	0	4030	1762	4030	0	4030	1241	4030	125	4030	0	4030	7243
4040	134	4040	0	4040	1762	4040	0	4040	1244	4040	119	4040	0	4040	7238
4050	137	4050	0	4050	1763	4050	0	4050	1251	4050	118	4050	0	4050	7238
4060	137	4060	0	4060	1762	4060	0	4060	1251	4060	117	4060	0	4060	7245
4070	137	4070	0	4070	1763	4070	0	4070	1244	4070	117	4070	0	4070	7247
4080	137	4080	0	4080	1763	4080	0	4080	1244	4080	117	4080	0	4080	7245
4090	130	4090	0	4090	1764	4090	0	4090	1248	4090	113	4090	0	4090	7245
4100	137	4100	0	4100	1763	4100	0	4100	1247	4100	118	4100	0	4100	7241
4110	141	4110	0	4110	1762	4110	0	4110	1245	4110	115	4110	0	4110	7241
4120	141	4120	0	4120	1762	4120	0	4120	1247	4120	115	4120	0	4120	7244
4130	146	4130	0	4130	1764	4130	0	4130	1245	4130	117	4130	0	4130	7243
4140	138	4140	0	4140	1766	4140	0	4140	1244	4140	117	4140	0	4140	7241
4150	134	4150	0	4150	1763	4150	0	4150	1241	4150	121	4150	0	4150	7244
4160	137	4160	0	4160	1763	4160	0	4160	1241	4160	119	4160	0	4160	7244
4170	133	4170	0	4170	1763	4170	0	4170	1243	4170	114	4170	0	4170	7244
4180	131	4180	0	4180	1760	4180	0	4180	1241	4180	117	4180	0	4180	7245
4190	134	4190	0	4190	1763	4190	0	4190	1244	4190	119	4190	0	4190	7247
4200	137	4200	0	4200	1767	4200	0	4200	1252	4200	117	4200	0	4200	7244
4210	135	4210	0	4210	1767	4210	0	4210	1251	4210	118	4210	0	4210	7244
4220	134	4220	0	4220	1763	4220	0	4220	1244	4220	117	4220	0	4220	7240
4230	133	4230	0	4230	1762	4230	0	4230	1240	4230	115	4230	0	4230	7238
4240	131	4240	0	4240	1763	4240	0	4240	1243	4240	119	4240	0	4240	7244
4250	140	4250	0	4250	1766	4250	0	4250	1247	4250	121	4250	0	4250	7245
4260	135	4260	0	4260	1764	4260	0	4260	1247	4260	118	4260	0	4260	7244
4270	133	4270	0	4270	1756	4270	0	4270	1244	4270	119	4270	0	4270	7244
4280	137	4280	0	4280	1758	4280	0	4280	1243	4280	121	4280	0	4280	7243
4290	133	4290	0	4290	1762	4290	0	4290	1243	4290	115	4290	0	4290	7240
4300	133	4300	0	4300	1760	4300	0	4300	1240	4300	119	4300	0	4300	7240
4310	138	4310	0	4310	1762	4310	0	4310	1239	4310	118	4310	0	4310	7245
4320	135	4320	0	4320	1762	4320	0	4320	1243	4320	115	4320	0	4320	7245
4330	130	4330	0	4330	1762	4330	0	4330	1251	4330	119	4330	0	4330	7240
4340	133	4340	0	4340	1770	4340	0	4340	1248	4340	119	4340	0	4340	7241
4350	134	4350	0	4350	1766	4350	0	4350	1244	4350	118	4350	0	4350	7243
4360	134	4360	0	4360	1762	4360	0	4360	1244	4360	115	4360	0	4360	7247
4370	135	4370	0	4370	1766	4370	0	4370	1244	4370	118	4370	0	4370	7247
4380	135	4380	0	4380	1764	4380	0	4380	1245	4380	121	4380	0	4380	7244
4390	133	4390	0	4390	1764	4390	0	4390	1247	4390	119	4390	0	4390	7243
4400	133	4400	0	4400	1766	4400	0	4400	1248	4400	119	4400	0	4400	7243
4410	134	4410	0	4410	1764	4410	0	4410	1245	4410	121	4410	0	4410	7245
4420	133	4420	0	4420	1767	4420	0	4420	1245	4420	122	4420	0	4420	7247
4430	133	4430	0	4430	1767	4430	0	4430	1244	4430	122	4430	0	4430	7247
4440	133	4440	0	4440	1764	4440	0	4440	1243	4440	119	4440	0	4440	7247
4450	131	4450	0	4450	1767	4450	0	4450	1240	4450	117	4450	0	4450	7247
4460	134	4460	0	4460	1763	4460	0	4460	1244	4460	114	4460	0	4460	7244
4470	138	4470	0	4470	1756	4470	0	4470	1245	4470	113	4470	0	4470	7243
4480	137	4480	0	4480	1762	4480	0	4480	1240	4480	114	4480	0	4480	7245
4490	135	4490	0	4490	1767	4490	0	4490	1239	4490	114	4490	0	4490	7247
4500	134	4500	0	4500	1766	4500	0	4500	1240	4500	118	4500	0	4500	7245
4510	134	4510	0	4510	1766	4510	0	4510	1243	4510	121	4510	0	4510	7247
4520	133	4520	0	4520	1763	4520	0	4520	1243	4520	117	4520	0	4520	7245
4530	134	4530	0	4530	1763	4530	0	4530	1241	4530	118	4530	0	4530	7244
4540	135	4540	0	4540	1766	4540	0	4540	1241	4540	118	4540	0	4540	7248
4550	134	4550	0	4550	1763	4550	0	4550	1244	4550	118	4550	0	4550	7245
4560	134	4560	0	4560	1762	4560	0	4560	1243	4560	117	4560	0	4560	7244
4570	134	4570	0	4570	1763	4570	0	4570	1243	4570	114	4570	0	4570	7245
4580	135	4580	0	4580	1766	4580	0	4580	1244	4580	113	4580	0	4580	7241
4590	135	4590	0	4590	1764	4590	0	4590	1245	4590	115	4590	0	4590	7238
4600	137	4600	0	4600	1762	4600	0	4600	1247	4600	119	4600	0	4600	7240
4610	138	4610	0	4610	1762	4610	0	4610	1244	4610	117	4610	0	4610	7238
4620	138	4620	0	4620	1762	4620	0	4620	1241	4620	117	4620	0	4620	7241
4630	141	4630	0	4630	1763	4630	0	4630	1244	4630	121	4630	0	4630	7240
4640	138	4640	0	4640	1766	4640	0	4640	1247	4640	123	4640	0	4640	7243
4650	140	4650	0	4650	1768	4650	0	4650	1245	4650	122	4650	0	4650	7241
4660	138	4660	0	4660	1768	4660	0	4660	1244	4660	117	4660	0	4660	7240
4670	131	4670	0	4670	1764	4670	0	4670	1243	4670	114	4670	0	4670	7243
4680	134	4680	0	4680	1766	4680	0	4680	1241	4680	115	4680	0	4680	7244
4690	135	4690	0	4690	1764	4690	0	4690	1241	4690	118	4690	0	4690	7243
4700	131	4700	0	4700	1759	4700	0	4700	1243	4700	121	4700	0	4700	7237
4710	131	4710	0	4710	1758	4710	0	4710	1248	4710	119	4710	0	4710	7237
4720	135	4720	0	4720	1762	4720	0	4720	1248	4720	119	4720	0	4720	7244
4730	134	4730	0	4730	1764	4730	0	4730	1243	4730	119	4730	0	4730	7247
4740	135	4740	0	4740	1763	4740	0	4740	1240	4740	122	4740	0	4740	7247
4750	140	4750	0	4750	1760	4750	0	4750	1240	4750	119	4750	0	4750	7249
4760	135	4760	0	4760	1762	4760	0	4760	1243	4760	117	4760	0	4760	7248
4770	134	4770	0	4770	1764	4770	0	4770	1244	4770	115	4770	0	4770	7245
4780	140	4780	0	4780	1763	4780	0	4780	1245	4780	117	4780	0	4780	7243
4790	135	4790	0	4790	1760	4790	0	4790	1248	4790	117	4790	0	4790	7241
4800	137	4800	0	4800	1762	4800	0	4800	1245	4800	119	4800	0	4800	7247
4810	137	4810	0	4810	1762	4810	0	4810	1245	4810	119	4810	0	4810	7245
4820	133	4820	0	4820	1763	4820	0	4820	1244	4820	118	4820	0	4820	7245
4830	135	4830	0	4830	1764	4830	0	4830	1244	4830	119	4830	0	4830	7247
4840	135	4840	0	4840	1763	4840	0	4840	1247	4840	118	4840	0	4840	7245
4850	137	4850	0	4850	1763	4850	0	4850	1247	4850	119	4850	0	4850	7243
4860	140	4860	0	4860	1764	4860	0	4860	1245	4860	119	4860	0	4860	7241
4870	135	4870	0	4870	1759	4870	0	4870	1243	4870	117	4870	0	4870	7243
4880	133	4880	0	4880	1759	4880	0	4880	1244	4880	117	4880	0	4880	7244
4890	133	4890	0	4890	1759	4890	0	4890	1248	4890	119	4890	0	4890	7245
4900	131	4900	0	4900	1758	4900	0	4900	1244	4900	118	4900	0	4900	7245
4910	133	4910	0	4910	1759	4910	0	4910	1241	4910	119	4910	0	4910	7244
4920	134	4920	0	4920	1763	4920	0	4920	1244	4920	123	4920	0	4920	7245
4930	134	4930	0	4930	1760	4930	0	4930	1244	4930	121	4930	0	4930	7247
4940	134	4940	0	4940	1759	4940	0	4940	1244	4940	118	4940	0	4940	7245
4950	133	4950	0	4950	1762	4950	0	4950	1243	4950	118	4950	0	4950	7247
4960	135	4960	0	4960	1759	4960	0	4960	1243	4960	118	4960	0	4960	7244
4970	135	4970	0	4970	1759	4970	0	4970	1240	4970	117	4970	0	4970	7240
4980	131	4980	0	4980	1762	4980	0	4980	1237	4980	118	4980	0	4980	7238
4990	135	4990	0	4990	1762	4990	0	4990	1245	4990	119	4990	0	4990	7240
5000	138	5000	0	5000	1760	5000	0	5000	1248	5000	118	5000	0	5000	7238
5010	140	5010	0	5010	1762	5010	0	5010	1245	5010	122	5010	0	5010	7241
5020	134	5020	0	5020	1763	5020	0	5020	1244	5020	123	5020	0	5020	7244
5030	134	5030	0	5030	1764	5030	0	5030	1243	5030	118	5030	0	5030	7243
5040	133	5040	0	5040	1764	5040	0	5040	1247	5040	115	5040	0	5040	7243
5050	131	5050	0	5050	1763	5050	0	5050	1248	5050	119	5050	0	5050	7243
5060	133	5060	0	5060	1762	5060	0	5060	1249	5060	123	5060	0	5060	7243
5070	130	5070	0	5070	1762	5070	0	5070	1248	5070	122	5070	0	5070	7241
5080	133	5080	0	5080	1760	5080	0	5080	1243	5080	121	5080	0	5080	7241
5090	134	5090	0	5090	1758	5090	0	5090	1243	5090	115	5090	0	5090	7241
5100	137	5100	0	5100	1759	5100	0	5100	1243	5100	119	5100	0	5100	7240
5110	138	5110	0	5110	1760	5110	0	5110	1240	5110	121	5110	0	5110	7243
5120	134	5120	0	5120	1760	5120	0	5120	1241	5120	119	5120	0	5120	7244
5130	137	5130	0	5130	1763	5130	0	5130	1244	5130	122	5130	0	5130	7245
5140	141	5140	0	5140	1763	5140	0	5140	1243	5140	119	5140	0	5140	7244
5150	140	5150	0	5150	1763	5150	0	5150	1244	5150	119	5150	0	5150	7244
5160	137	5160	0	5160	1767	5160	0	5160	1244	5160	122	5160	0	5160	7244
5170	137	5170	0	5170	1763	5170	0	5170	1241	5170	122	5170	0	5170	7243
5180	137	5180	0	5180	1760	5180	0	5180	1241	5180	121	5180	0	5180	7243
5190	137	5190	0	5190	1763	5190	0	5190	1245	5190	119	5190	0	5190	7243
5200	134	5200	0	5200	1766	5200	0	5200	1245	5200	123	5200	0	5200	7243
5210	133	5210	0	5210	1764	5210	0	5210	1243	5210	125	5210	0	5210	7243
5220	138	5220	0	5220	1760	5220	0	5220	1249	5220	118	5220	0	5220	7241
5230	137	5230	0	5230	1760	5230	0	5230	1247	5230	115	5230	0	5230	7241
5240	130	5240	0	5240	1758	5240	0	5240	1241	5240	121	5240	0	5240	7243
5250	130	5250	0	5250	1759	5250	0	5250	1241	5250	119	5250	0	5250	7245
5260	131	5260	0	5260	1764	5260	0	5260	1241	5260	118	5260	0	5260	7244
5270	129	5270	0	5270	1766	5270	0	5270	1243	5270	119	5270	0	5270	7237
5280	134	5280	0	5280	1760	5280	0	5280	1243	5280	115	5280	0	5280	7234
5290	141	5290	0	5290	1758	5290	0	5290	1244	5290	117	5290	0	5290	7238
5300	138	5300	0	5300	1763	5300	0	5300	1248	5300	121	5300	0	5300	7240
5310	137	5310	0	5310	1763	5310	0	5310	1245	5310	118	5310	0	5310	7240
5320	133	5320	0	5320	1762	5320	0	5320	1241	5320	115	5320	0	5320	7236
5330	134	5330	0	5330	1759	5330	0	5330	1247	5330	118	5330	0	5330	7241
5340	138	5340	0	5340	1760	5340	0	5340	1245	5340	115	5340	0	5340	7244
5350	141	5350	0	5350	1762	5350	0	5350	1243	5350	114	5350	0	5350	7240
5360	141	5360	0	5360	1760	5360	0	5360	1247	5360	114	5360	0	5360	7238
5370	137	5370	0	5370	1759	5370	0	5370	1245	5370	113	5370	0	5370	7234
5380	138	5380	0	5380	1759	5380	0	5380	1244	5380	113	5380	0	5380	7236
