SymbolName	MAIN.LT1mm	SymbolName	MAIN.LT2mm	SymbolName	MAIN.PDT1bar	SymbolName	MAIN.PDT2bar	SymbolName	MAIN.PT1bar	SymbolName	MAIN.PT2bar	SymbolName	MAIN.TT1c	SymbolName	MAIN.Motor_ON_OFF
NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

1720	37.6906738	1720	42	1720	0.0252460111	1720	0.004	1720	0.284605861	1720	0.0806659162	1720	16.3319778	1720	0
1730	37.70661	1730	42	1730	0.02527018	1730	0.004	1730	0.2849684	1730	0.08084719	1730	16.3502884	1730	0
1740	37.6959839	1740	42	1740	0.0252580959	1740	0.004	1740	0.284787118	1740	0.08048463	1740	16.3319778	1740	0
1750	37.68536	1750	42	1750	0.02522184	1750	0.004	1750	0.285330981	1750	0.08048463	1750	16.3136673	1750	0
1760	37.6906738	1760	42	1760	0.02527018	1760	0.004	1760	0.285512239	1760	0.08048463	1760	16.3319778	1760	0
1770	37.70661	1770	42	1770	0.0252943523	1770	0.004	1770	0.285330981	1770	0.08012207	1770	16.3319778	1770	0
1780	37.70661	1780	42	1780	0.0252580959	1780	0.004	1780	0.285330981	1780	0.0806659162	1780	16.3228226	1780	0
1790	37.68536	1790	42	1790	0.0252580959	1790	0.004	1790	0.285512239	1790	0.08120975	1790	16.3136673	1790	0
1800	37.68536	1800	42	1800	0.0252580959	1800	0.004	1800	0.285693526	1800	0.08084719	1800	16.3594437	1800	0
1810	37.674736	1810	42	1810	0.02527018	1810	0.004	1810	0.2849684	1810	0.08048463	1810	16.3502884	1810	0
1820	37.68536	1820	42	1820	0.0252460111	1820	0.004	1820	0.2849684	1820	0.08048463	1820	16.3228226	1820	0
1830	37.7278633	1830	42	1830	0.0252460111	1830	0.004	1830	0.2849684	1830	0.07975951	1830	16.3594437	1830	0
1840	37.70661	1840	42	1840	0.0252580959	1840	0.004	1840	0.284605861	1840	0.08012207	1840	16.3502884	1840	0
1850	37.6906738	1850	42	1850	0.02519767	1850	0.004	1850	0.284787118	1850	0.0806659162	1850	16.3136673	1850	0
1860	37.7438	1860	42	1860	0.0251614135	1860	0.004	1860	0.284787118	1860	0.0806659162	1860	16.2953568	1860	0
1870	37.7703667	1870	42	1870	0.02519767	1870	0.004	1870	0.284787118	1870	0.08120975	1870	16.3228226	1870	0
1880	37.7331772	1880	42	1880	0.02522184	1880	0.004	1880	0.2842433	1880	0.08120975	1880	16.3319778	1880	0
1890	37.7119255	1890	42	1890	0.0252097547	1890	0.004	1890	0.284787118	1890	0.0806659162	1890	16.3136673	1890	0
1900	37.70661	1900	42	1900	0.02519767	1900	0.004	1900	0.285330981	1900	0.08012207	1900	16.3228226	1900	0
1910	37.68536	1910	42	1910	0.0252097547	1910	0.004	1910	0.2849684	1910	0.08012207	1910	16.2953568	1910	0
1920	37.7172356	1920	42	1920	0.0251734983	1920	0.004	1920	0.284605861	1920	0.08048463	1920	16.26789	1920	0
1930	37.7172356	1930	42	1930	0.02519767	1930	0.004	1930	0.284605861	1930	0.0806659162	1930	16.2862015	1930	0
1940	37.6906738	1940	42	1940	0.02522184	1940	0.004	1940	0.284605861	1940	0.0806659162	1940	16.3228226	1940	0
1950	37.68536	1950	42	1950	0.0252097547	1950	0.004	1950	0.284605861	1950	0.08012207	1950	16.3502884	1950	0
1960	37.7172356	1960	42	1960	0.0252460111	1960	0.004	1960	0.284787118	1960	0.0799407959	1960	16.3319778	1960	0
1970	37.7331772	1970	42	1970	0.0252460111	1970	0.004	1970	0.285330981	1970	0.07975951	1970	16.2953568	1970	0
1980	37.70661	1980	42	1980	0.0252460111	1980	0.004	1980	0.285693526	1980	0.08012207	1980	16.2587357	1980	0
1990	37.7119255	1990	42	1990	0.0252580959	1990	0.004	1990	0.285330981	1990	0.08084719	1990	16.24958	1990	0
2000	37.7119255	2000	42	2000	0.0252460111	2000	0.004	2000	0.285512239	2000	0.08157231	2000	16.2953568	2000	0
2010	37.7172356	2010	42	2010	0.0252580959	2010	0.004	2010	0.285512239	2010	0.08120975	2010	16.3228226	2010	0
2020	37.6959839	2020	42	2020	0.0252460111	2020	0.004	2020	0.2849684	2020	0.08120975	2020	16.3319778	2020	0
2030	37.6906738	2030	42	2030	0.0252097547	2030	0.004	2030	0.285330981	2030	0.08084719	2030	16.3228226	2030	0
2040	37.6959839	2040	42	2040	0.0252460111	2040	0.004	2040	0.285512239	2040	0.0806659162	2040	16.2862015	2040	0
2050	37.68536	2050	42	2050	0.0252460111	2050	0.004	2050	0.285330981	2050	0.08120975	2050	16.3136673	2050	0
2060	37.70661	2060	42	2060	0.02519767	2060	0.004	2060	0.2849684	2060	0.08120975	2060	16.3502884	2060	0
2070	37.6959839	2070	42	2070	0.0251734983	2070	0.004	2070	0.2849684	2070	0.08120975	2070	16.3228226	2070	0
2080	37.6906738	2080	42	2080	0.0252460111	2080	0.004	2080	0.284787118	2080	0.0806659162	2080	16.2862015	2080	0
2090	37.7119255	2090	42	2090	0.0253064372	2090	0.004	2090	0.284605861	2090	0.0806659162	2090	16.2862015	2090	0
2100	37.7278633	2100	42	2100	0.02527018	2100	0.004	2100	0.284787118	2100	0.0806659162	2100	16.2862015	2100	0
2110	37.7172356	2110	42	2110	0.0252580959	2110	0.004	2110	0.2849684	2110	0.08084719	2110	16.2862015	2110	0
2120	37.7172356	2120	42	2120	0.0252460111	2120	0.004	2120	0.2849684	2120	0.08084719	2120	16.2862015	2120	0
2130	37.7278633	2130	42	2130	0.02522184	2130	0.004	2130	0.284605861	2130	0.0806659162	2130	16.26789	2130	0
2140	37.7119255	2140	42	2140	0.02522184	2140	0.004	2140	0.284062	2140	0.08120975	2140	16.26789	2140	0
2150	37.7172356	2150	42	2150	0.0252097547	2150	0.004	2150	0.284787118	2150	0.08084719	2150	16.26789	2150	0
2160	37.7119255	2160	42	2160	0.02519767	2160	0.004	2160	0.285693526	2160	0.08084719	2160	16.2862015	2160	0
2170	37.70661	2170	42	2170	0.0251614135	2170	0.004	2170	0.285330981	2170	0.08084719	2170	16.3136673	2170	0
2180	37.7119255	2180	42	2180	0.0251734983	2180	0.004	2180	0.285330981	2180	0.08048463	2180	16.3319778	2180	0
2190	37.7119255	2190	42	2190	0.02519767	2190	0.004	2190	0.285512239	2190	0.08012207	2190	16.3136673	2190	0
2200	37.7172356	2200	42	2200	0.0252097547	2200	0.004	2200	0.285693526	2200	0.07975951	2200	16.3136673	2200	0
2210	37.7172356	2210	42	2210	0.02522184	2210	0.004	2210	0.285330981	2210	0.08012207	2210	16.3136673	2210	0
2220	37.674736	2220	42	2220	0.0252580959	2220	0.004	2220	0.2842433	2220	0.0806659162	2220	16.3502884	2220	0
2230	37.6959839	2230	42	2230	0.02527018	2230	0.004	2230	0.284787118	2230	0.08048463	2230	16.3502884	2230	0
2240	37.7278633	2240	42	2240	0.0252460111	2240	0.004	2240	0.2849684	2240	0.08012207	2240	16.3319778	2240	0
2250	37.7278633	2250	42	2250	0.0252460111	2250	0.004	2250	0.2849684	2250	0.0806659162	2250	16.3594437	2250	0
2260	37.7172356	2260	42	2260	0.02522184	2260	0.004	2260	0.284787118	2260	0.08084719	2260	16.3228226	2260	0
2270	37.7119255	2270	42	2270	0.0252580959	2270	0.004	2270	0.2849684	2270	0.08048463	2270	16.26789	2270	0
2280	37.7331772	2280	42	2280	0.0252580959	2280	0.004	2280	0.285330981	2280	0.08084719	2280	16.3228226	2280	0
2290	37.7438	2290	42	2290	0.0252460111	2290	0.004	2290	0.285330981	2290	0.08120975	2290	16.3319778	2290	0
2300	37.7438	2300	42	2300	0.0252943523	2300	0.004	2300	0.285330981	2300	0.08048463	2300	16.3136673	2300	0
2310	37.7331772	2310	42	2310	0.0252943523	2310	0.004	2310	0.284605861	2310	0.0799407959	2310	16.2862015	2310	0
2320	37.70661	2320	42	2320	0.0252580959	2320	0.004	2320	0.284605861	2320	0.0799407959	2320	16.26789	2320	0
2330	37.6959839	2330	42	2330	0.0252943523	2330	0.004	2330	0.2849684	2330	0.0799407959	2330	16.26789	2330	0
2340	37.6959839	2340	42	2340	0.02527018	2340	0.004	2340	0.284787118	2340	0.0806659162	2340	16.3136673	2340	0
2350	37.70661	2350	42	2350	0.0252460111	2350	0.004	2350	0.284605861	2350	0.08084719	2350	16.2862015	2350	0
2360	37.6959839	2360	42	2360	0.02522184	2360	0.004	2360	0.285330981	2360	0.08084719	2360	16.24958	2360	0
2370	37.68536	2370	42	2370	0.0252097547	2370	0.004	2370	0.285330981	2370	0.08139104	2370	16.26789	2370	0
2380	37.6906738	2380	42	2380	0.02527018	2380	0.004	2380	0.284605861	2380	0.08012207	2380	16.2862015	2380	0
2390	37.68536	2390	42	2390	0.02527018	2390	0.004	2390	0.2842433	2390	0.07939695	2390	16.2587357	2390	0
2400	37.6906738	2400	42	2400	0.0252580959	2400	0.004	2400	0.284605861	2400	0.08084719	2400	16.26789	2400	0
2410	37.68536	2410	42	2410	0.0252580959	2410	0.004	2410	0.2849684	2410	0.0806659162	2410	16.2862015	2410	0
2420	37.7119255	2420	42	2420	0.02522184	2420	0.004	2420	0.285330981	2420	0.08048463	2420	16.2953568	2420	0
2430	37.749115	2430	42	2430	0.0252460111	2430	0.004	2430	0.285512239	2430	0.08157231	2430	16.2953568	2430	0
2440	37.7119255	2440	42	2440	0.02522184	2440	0.004	2440	0.284787118	2440	0.08157231	2440	16.2862015	2440	0
2450	37.6906738	2450	42	2450	0.0252580959	2450	0.004	2450	0.2849684	2450	0.08084719	2450	16.3136673	2450	0
2460	37.6959839	2460	42	2460	0.0253064372	2460	0.004	2460	0.285330981	2460	0.0799407959	2460	16.3319778	2460	0
2470	37.6906738	2470	42	2470	0.0252943523	2470	0.004	2470	0.2842433	2470	0.07975951	2470	16.3136673	2470	0
2480	37.7278633	2480	42	2480	0.0252097547	2480	0.004	2480	0.2842433	2480	0.0799407959	2480	16.3136673	2480	0
2490	37.7331772	2490	42	2490	0.02519767	2490	0.004	2490	0.284787118	2490	0.0806659162	2490	16.3319778	2490	0
2500	37.6906738	2500	42	2500	0.0252460111	2500	0.004	2500	0.2842433	2500	0.0806659162	2500	16.3136673	2500	0
2510	37.6959839	2510	42	2510	0.0252580959	2510	0.004	2510	0.284062	2510	0.08048463	2510	16.2587357	2510	0
2520	37.7278633	2520	42	2520	0.0252580959	2520	0.004	2520	0.284605861	2520	0.08084719	2520	16.2862015	2520	0
2530	37.7331772	2530	42	2530	0.02527018	2530	0.004	2530	0.284787118	2530	0.0806659162	2530	16.2862015	2530	0
2540	37.7172356	2540	42	2540	0.02527018	2540	0.004	2540	0.2849684	2540	0.0806659162	2540	16.26789	2540	0
2550	37.70661	2550	42	2550	0.02527018	2550	0.004	2550	0.2849684	2550	0.0806659162	2550	16.2862015	2550	0
2560	37.6959839	2560	42	2560	0.02522184	2560	0.004	2560	0.285330981	2560	0.07975951	2560	16.26789	2560	0
2570	37.70661	2570	42	2570	0.0251734983	2570	0.004	2570	0.285512239	2570	0.08012207	2570	16.2587357	2570	0
2580	37.6959839	2580	42	2580	0.02522184	2580	0.004	2580	0.2849684	2580	0.0806659162	2580	16.26789	2580	0
2590	37.674736	2590	42	2590	0.02527018	2590	0.004	2590	0.2842433	2590	0.0806659162	2590	16.2587357	2590	0
2600	37.6906738	2600	42	2600	0.02527018	2600	0.004	2600	0.285512239	2600	0.08048463	2600	16.24958	2600	0
2610	37.7172356	2610	42	2610	0.0252943523	2610	0.004	2610	0.285512239	2610	0.0799407959	2610	16.2587357	2610	0
2620	37.7331772	2620	42	2620	0.0252460111	2620	0.004	2620	0.284787118	2620	0.08012207	2620	16.2587357	2620	0
2630	37.7331772	2630	42	2630	0.0252097547	2630	0.004	2630	0.285330981	2630	0.08048463	2630	16.23127	2630	0
2640	37.7438	2640	42	2640	0.0251734983	2640	0.004	2640	0.2860561	2640	0.08012207	2640	16.23127	2640	0
2650	37.7278633	2650	42	2650	0.0252097547	2650	0.004	2650	0.285693526	2650	0.0799407959	2650	16.2587357	2650	0
2660	37.70661	2660	42	2660	0.0252580959	2660	0.004	2660	0.284787118	2660	0.0799407959	2660	16.2953568	2660	0
2670	37.70661	2670	42	2670	0.02522184	2670	0.004	2670	0.2842433	2670	0.08012207	2670	16.3228226	2670	0
2680	37.70661	2680	42	2680	0.0251734983	2680	0.004	2680	0.2849684	2680	0.08048463	2680	16.3136673	2680	0
2690	37.70661	2690	42	2690	0.02522184	2690	0.004	2690	0.285330981	2690	0.0806659162	2690	16.26789	2690	0
2700	37.7331772	2700	42	2700	0.02522184	2700	0.004	2700	0.284605861	2700	0.0806659162	2700	16.2953568	2700	0
2710	37.7172356	2710	42	2710	0.0252580959	2710	0.004	2710	0.2849684	2710	0.0799407959	2710	16.3136673	2710	0
2720	37.7119255	2720	42	2720	0.02527018	2720	0.004	2720	0.284605861	2720	0.07975951	2720	16.26789	2720	0
2730	37.7278633	2730	42	2730	0.0252580959	2730	0.004	2730	0.284787118	2730	0.08048463	2730	16.2587357	2730	0
2740	37.7172356	2740	42	2740	0.02522184	2740	0.004	2740	0.2860561	2740	0.0806659162	2740	16.26789	2740	0
2750	37.75443	2750	42	2750	0.02519767	2750	0.004	2750	0.285330981	2750	0.0806659162	2750	16.2862015	2750	0
2760	37.749115	2760	42	2760	0.0252460111	2760	0.004	2760	0.2842433	2760	0.08012207	2760	16.2587357	2760	0
2770	37.7331772	2770	42	2770	0.0252943523	2770	0.004	2770	0.284605861	2770	0.08048463	2770	16.3136673	2770	0
2780	37.6959839	2780	42	2780	0.02527018	2780	0.004	2780	0.2849684	2780	0.08120975	2780	16.3319778	2780	0
2790	37.6906738	2790	42	2790	0.02527018	2790	0.004	2790	0.285512239	2790	0.08084719	2790	16.2862015	2790	0
2800	37.7119255	2800	42	2800	0.0252943523	2800	0.004	2800	0.285512239	2800	0.08084719	2800	16.26789	2800	0
2810	37.7172356	2810	42	2810	0.0252580959	2810	0.004	2810	0.285693526	2810	0.08048463	2810	16.2953568	2810	0
2820	37.6906738	2820	42	2820	0.02522184	2820	0.004	2820	0.2860561	2820	0.08012207	2820	16.3319778	2820	0
2830	37.6959839	2830	42	2830	0.02522184	2830	0.004	2830	0.2849684	2830	0.07975951	2830	16.3502884	2830	0
2840	37.7331772	2840	42	2840	0.0252460111	2840	0.004	2840	0.284605861	2840	0.0792156756	2840	16.3319778	2840	0
2850	37.7278633	2850	42	2850	0.02527018	2850	0.004	2850	0.284605861	2850	0.08012207	2850	16.3319778	2850	0
2860	37.70661	2860	42	2860	0.0252580959	2860	0.004	2860	0.2842433	2860	0.08048463	2860	16.3136673	2860	0
2870	37.68536	2870	42	2870	0.0252460111	2870	0.004	2870	0.28388074	2870	0.08012207	2870	16.2862015	2870	0
2880	37.68536	2880	42	2880	0.0252460111	2880	0.004	2880	0.284605861	2880	0.08084719	2880	16.3228226	2880	0
2890	37.7172356	2890	42	2890	0.02519767	2890	0.004	2890	0.284787118	2890	0.0799407959	2890	16.3136673	2890	0
2900	37.749115	2900	42	2900	0.02519767	2900	0.004	2900	0.2849684	2900	0.07939695	2900	16.3136673	2900	0
2910	37.7278633	2910	42	2910	0.0252580959	2910	0.004	2910	0.285330981	2910	0.0799407959	2910	16.2862015	2910	0
2920	37.6906738	2920	42	2920	0.0252460111	2920	0.004	2920	0.285330981	2920	0.08012207	2920	16.26789	2920	0
2930	37.6959839	2930	42	2930	0.02527018	2930	0.004	2930	0.2849684	2930	0.08120975	2930	16.2862015	2930	0
2940	37.7331772	2940	42	2940	0.02522184	2940	0.004	2940	0.284605861	2940	0.08139104	2940	16.3136673	2940	0
2950	37.7331772	2950	42	2950	0.0252097547	2950	0.004	2950	0.2849684	2950	0.08084719	2950	16.3228226	2950	0
2960	37.70661	2960	42	2960	0.0252580959	2960	0.004	2960	0.285330981	2960	0.08084719	2960	16.2953568	2960	0
2970	37.70661	2970	42	2970	0.02522184	2970	0.004	2970	0.2849684	2970	0.08048463	2970	16.2587357	2970	0
2980	37.70661	2980	42	2980	0.0252460111	2980	0.004	2980	0.284605861	2980	0.08048463	2980	16.2862015	2980	0
2990	37.6959839	2990	42	2990	0.0252580959	2990	0.004	2990	0.284605861	2990	0.08084719	2990	16.3136673	2990	0
3000	37.7278633	3000	42	3000	0.0252460111	3000	0.004	3000	0.285330981	3000	0.08084719	3000	16.26789	3000	0
3010	37.7172356	3010	42	3010	0.02522184	3010	0.004	3010	0.285693526	3010	0.08120975	3010	16.26789	3010	0
3020	37.7119255	3020	42	3020	0.0251734983	3020	0.004	3020	0.285330981	3020	0.08139104	3020	16.3228226	3020	0
3030	37.7278633	3030	42	3030	0.02522184	3030	0.004	3030	0.2849684	3030	0.0806659162	3030	16.2953568	3030	0
3040	37.7172356	3040	42	3040	0.0253064372	3040	0.004	3040	0.2849684	3040	0.0806659162	3040	16.26789	3040	0
3050	37.70661	3050	42	3050	0.02527018	3050	0.004	3050	0.284787118	3050	0.08120975	3050	16.3136673	3050	0
3060	37.674736	3060	42	3060	0.02522184	3060	0.004	3060	0.285512239	3060	0.08120975	3060	16.2862015	3060	0
3070	37.6959839	3070	42	3070	0.0252097547	3070	0.004	3070	0.286237359	3070	0.08120975	3070	16.26789	3070	0
3080	37.6959839	3080	42	3080	0.0252460111	3080	0.004	3080	0.286237359	3080	0.0806659162	3080	16.2953568	3080	0
3090	37.6906738	3090	42	3090	0.0253185239	3090	0.004	3090	0.2860561	3090	0.0806659162	3090	16.3502884	3090	0
3100	37.70661	3100	42	3100	0.0253064372	3100	0.004	3100	0.285330981	3100	0.08048463	3100	16.3319778	3100	0
3110	37.6959839	3110	42	3110	0.0252460111	3110	0.004	3110	0.284787118	3110	0.0799407959	3110	16.24958	3110	0
3120	37.6906738	3120	42	3120	0.0252580959	3120	0.004	3120	0.285512239	3120	0.08012207	3120	16.2587357	3120	0
3130	37.6906738	3130	42	3130	0.02527018	3130	0.004	3130	0.285693526	3130	0.08012207	3130	16.3136673	3130	0
3140	37.674736	3140	42	3140	0.0252097547	3140	0.004	3140	0.2849684	3140	0.08048463	3140	16.3136673	3140	0
3150	37.70661	3150	42	3150	0.0251734983	3150	0.004	3150	0.285330981	3150	0.08012207	3150	16.2953568	3150	0
3160	37.7331772	3160	42	3160	0.0251614135	3160	0.004	3160	0.285330981	3160	0.08012207	3160	16.26789	3160	0
3170	37.7172356	3170	42	3170	0.02522184	3170	0.004	3170	0.284787118	3170	0.0799407959	3170	16.26789	3170	0
3180	37.70661	3180	42	3180	0.0252943523	3180	0.004	3180	0.285512239	3180	0.08012207	3180	16.3228226	3180	0
3190	37.7172356	3190	42	3190	0.02522184	3190	0.004	3190	0.285512239	3190	0.08120975	3190	16.2953568	3190	0
3200	37.7278633	3200	42	3200	0.0252580959	3200	0.004	3200	0.284787118	3200	0.08120975	3200	16.2953568	3200	0
3210	37.6959839	3210	42	3210	0.02522184	3210	0.004	3210	0.285330981	3210	0.08084719	3210	16.3136673	3210	0
3220	37.70661	3220	42	3220	0.0251734983	3220	0.004	3220	0.285330981	3220	0.08084719	3220	16.2862015	3220	0
3230	37.7278633	3230	42	3230	0.0252943523	3230	0.004	3230	0.2849684	3230	0.08084719	3230	16.2953568	3230	0
3240	37.7278633	3240	42	3240	0.0252580959	3240	0.004	3240	0.285693526	3240	0.08012207	3240	16.3136673	3240	0
3250	37.7172356	3250	42	3250	0.02522184	3250	0.004	3250	0.285693526	3250	0.08048463	3250	16.2953568	3250	0
3260	37.7172356	3260	42	3260	0.0252580959	3260	0.004	3260	0.285512239	3260	0.08048463	3260	16.2862015	3260	0
3270	37.70661	3270	42	3270	0.02522184	3270	0.004	3270	0.284787118	3270	0.08048463	3270	16.2953568	3270	0
3280	37.6959839	3280	42	3280	0.0252460111	3280	0.004	3280	0.2842433	3280	0.0806659162	3280	16.2953568	3280	0
3290	37.70661	3290	42	3290	0.02527018	3290	0.004	3290	0.284062	3290	0.08048463	3290	16.2953568	3290	0
3300	37.6959839	3300	42	3300	0.0252580959	3300	0.004	3300	0.284605861	3300	0.08084719	3300	16.3136673	3300	0
3310	37.7172356	3310	42	3310	0.02527018	3310	0.004	3310	0.284787118	3310	0.08139104	3310	16.2862015	3310	0
3320	37.75443	3320	42	3320	0.0252580959	3320	0.004	3320	0.285330981	3320	0.0806659162	3320	16.2587357	3320	0
3330	37.7331772	3330	42	3330	0.0252580959	3330	0.004	3330	0.285693526	3330	0.08048463	3330	16.26789	3330	0
3340	37.7119255	3340	42	3340	0.02522184	3340	0.004	3340	0.285330981	3340	0.0806659162	3340	16.2953568	3340	0
3350	37.7172356	3350	42	3350	0.0252097547	3350	0.004	3350	0.284605861	3350	0.0799407959	3350	16.2953568	3350	0
3360	37.7438	3360	42	3360	0.0252580959	3360	0.004	3360	0.2842433	3360	0.0799407959	3360	16.3136673	3360	0
3370	37.7278633	3370	42	3370	0.0252943523	3370	0.004	3370	0.2849684	3370	0.0806659162	3370	16.3136673	3370	0
3380	37.6959839	3380	42	3380	0.02527018	3380	0.004	3380	0.284787118	3380	0.0806659162	3380	16.3136673	3380	0
3390	37.70661	3390	42	3390	0.0252097547	3390	0.004	3390	0.283518165	3390	0.0806659162	3390	16.26789	3390	0
3400	37.7119255	3400	42	3400	0.02519767	3400	0.004	3400	0.2842433	3400	0.0806659162	3400	16.24958	3400	0
3410	37.70661	3410	42	3410	0.0252460111	3410	0.004	3410	0.284787118	3410	0.08084719	3410	16.3136673	3410	0
3420	37.7119255	3420	42	3420	0.0252097547	3420	0.004	3420	0.285512239	3420	0.08120975	3420	16.3136673	3420	0
3430	37.6959839	3430	42	3430	0.02519767	3430	0.004	3430	0.285512239	3430	0.08120975	3430	16.2862015	3430	0
3440	37.70661	3440	42	3440	0.0252580959	3440	0.004	3440	0.2849684	3440	0.08048463	3440	16.3319778	3440	0
3450	37.7331772	3450	42	3450	0.0252943523	3450	0.004	3450	0.285330981	3450	0.07975951	3450	16.3594437	3450	0
3460	37.6959839	3460	42	3460	0.0252580959	3460	0.004	3460	0.284787118	3460	0.0799407959	3460	16.3319778	3460	0
3470	37.6959839	3470	42	3470	0.0252097547	3470	0.004	3470	0.2849684	3470	0.0799407959	3470	16.3502884	3470	0
3480	37.7172356	3480	42	3480	0.02522184	3480	0.004	3480	0.285330981	3480	0.08048463	3480	16.3502884	3480	0
3490	37.6959839	3490	42	3490	0.0252097547	3490	0.004	3490	0.2849684	3490	0.0806659162	3490	16.3319778	3490	0
3500	37.68536	3500	42	3500	0.0251614135	3500	0.004	3500	0.284605861	3500	0.08048463	3500	16.3594437	3500	0
3510	37.7172356	3510	42	3510	0.0252097547	3510	0.004	3510	0.284605861	3510	0.08012207	3510	16.3960724	3510	0
3520	37.7438	3520	42	3520	0.0252580959	3520	0.004	3520	0.2842433	3520	0.08012207	3520	16.3869171	3520	0
3530	37.7119255	3530	42	3530	0.0252097547	3530	0.004	3530	0.2849684	3530	0.0806659162	3530	16.3594437	3530	0
3540	37.70661	3540	42	3540	0.0251493286	3540	0.004	3540	0.285330981	3540	0.08120975	3540	16.3685989	3540	0
3550	37.6906738	3550	42	3550	0.0252097547	3550	0.004	3550	0.284787118	3550	0.08048463	3550	16.3685989	3550	0
3560	37.7119255	3560	42	3560	0.02522184	3560	0.004	3560	0.2849684	3560	0.07975951	3560	16.3594437	3560	0
3570	37.7331772	3570	42	3570	0.0251734983	3570	0.004	3570	0.284605861	3570	0.0806659162	3570	16.3319778	3570	0
3580	37.7331772	3580	42	3580	0.0252097547	3580	0.004	3580	0.284787118	3580	0.08084719	3580	16.3319778	3580	0
3590	37.6959839	3590	42	3590	0.0252460111	3590	0.004	3590	0.285512239	3590	0.08048463	3590	16.3502884	3590	0
3600	37.66411	3600	42	3600	0.02522184	3600	0.004	3600	0.285330981	3600	0.08048463	3600	16.3502884	3600	0
3610	37.70661	3610	42	3610	0.0252460111	3610	0.004	3610	0.2849684	3610	0.0806659162	3610	16.3502884	3610	0
3620	37.7278633	3620	42	3620	0.0252097547	3620	0.004	3620	0.2842433	3620	0.08084719	3620	16.3319778	3620	0
3630	37.70661	3630	42	3630	0.0252097547	3630	0.004	3630	0.284605861	3630	0.08084719	3630	16.3136673	3630	0
3640	37.7172356	3640	42	3640	0.0252580959	3640	0.004	3640	0.285330981	3640	0.08084719	3640	16.2862015	3640	0
3650	37.7278633	3650	42	3650	0.0252580959	3650	0.004	3650	0.285512239	3650	0.08048463	3650	16.2953568	3650	0
3660	37.7119255	3660	42	3660	0.02522184	3660	0.004	3660	0.285330981	3660	0.08012207	3660	16.26789	3660	0
3670	37.7331772	3670	42	3670	0.0252097547	3670	0.004	3670	0.285512239	3670	0.08048463	3670	16.2862015	3670	0
3680	37.7331772	3680	42	3680	0.0252580959	3680	0.004	3680	0.285693526	3680	0.0806659162	3680	16.3228226	3680	0
3690	37.7278633	3690	42	3690	0.0252097547	3690	0.004	3690	0.285512239	3690	0.0806659162	3690	16.3228226	3690	0
3700	37.7438	3700	42	3700	0.0251734983	3700	0.004	3700	0.284787118	3700	0.0806659162	3700	16.3319778	3700	0
3710	37.70661	3710	42	3710	0.02522184	3710	0.004	3710	0.284605861	3710	0.08084719	3710	16.3502884	3710	0
3720	37.674736	3720	42	3720	0.02527018	3720	0.004	3720	0.2849684	3720	0.08120975	3720	16.3136673	3720	0
3730	37.6959839	3730	42	3730	0.0252580959	3730	0.004	3730	0.284605861	3730	0.08084719	3730	16.3319778	3730	0
3740	37.6906738	3740	42	3740	0.02522184	3740	0.004	3740	0.284605861	3740	0.08012207	3740	16.3502884	3740	0
3750	37.7119255	3750	42	3750	0.0252097547	3750	0.004	3750	0.285330981	3750	0.07939695	3750	16.2953568	3750	0
3760	37.7438	3760	42	3760	0.0252460111	3760	0.004	3760	0.286237359	3760	0.0799407959	3760	16.2953568	3760	0
3770	37.68536	3770	42	3770	0.0252460111	3770	0.004	3770	0.2860561	3770	0.08048463	3770	16.3319778	3770	0
3780	37.66411	3780	42	3780	0.02519767	3780	0.004	3780	0.2849684	3780	0.08084719	3780	16.3228226	3780	0
3790	37.7119255	3790	42	3790	0.02519767	3790	0.004	3790	0.284787118	3790	0.0806659162	3790	16.2953568	3790	0
3800	37.7278633	3800	42	3800	0.02519767	3800	0.004	3800	0.284787118	3800	0.0806659162	3800	16.3136673	3800	0
3810	37.7119255	3810	42	3810	0.0252460111	3810	0.004	3810	0.285512239	3810	0.08048463	3810	16.3228226	3810	0
3820	37.7172356	3820	42	3820	0.0252460111	3820	0.004	3820	0.285330981	3820	0.08048463	3820	16.3228226	3820	0
